,BusinessNum,agentName,applicantName,applicationDate,applicationNumber,classificationCode,registrationNumber,title
7753,3678104719,['박천배'],['주식회사 신세계'],1975-08-21,4.02E+12,['035'],4.00E+12,공작 peacock
7754,3678104719,['박천배'],['주식회사 신세계'],1975-08-21,4.02E+12,['033'],4.00E+12,공작 peacock
7755,3678104719,['조철현'],['주식회사 신세계'],1999-07-19,5.02E+12,['14'],4.00E+12,Shinsegae's Tomorrow
7756,3678104719,['박천배'],['주식회사 신세계'],1984-08-06,4.02E+12,['002'],4.00E+12,동방 플라자 Dongbang Plaza
7757,3678104719,['조철현'],['주식회사 신세계'],1999-09-21,4.02E+12,['29'],4.00E+12,MILLENNIUM ONLY SHINSEGAE 2000
7758,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2009-02-17,4.02E+12,['34'],4.01E+12,Shinsegae Men's Style+
7759,3678104719,['조철현'],['주식회사 신세계'],1999-08-31,4.02E+12,['23'],4.00E+12,SHINSEGAE
7760,3678104719,['조철현'],['주식회사 신세계'],1999-08-31,4.02E+12,['13'],4.00E+12,SHINSEGAE
7761,3678104719,['조철현'],['주식회사 신세계'],1999-08-31,4.02E+12,['03'],4.00E+12,SHINSEGAE
7762,3678104719,['조철현'],['주식회사 신세계'],1999-08-31,4.02E+12,['14'],4.00E+12,SHINSEGAE
7763,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2018-09-10,4.02E+12,['35'],4.02E+12,S.tyle Market
7764,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2020-03-05,4.02E+12,['18'],4.02E+12,STYXSPACE
7765,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2020-07-07,4.02E+12,['09'],4.02E+12,엑시츠 XYTS
7766,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2020-03-05,4.02E+12,['24'],4.02E+12,STYXSPACE
7767,3678104719,['조철현'],['주식회사 신세계'],1989-11-18,4.12E+12,['106'],4.10E+12,SHIN SEGAE
7768,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2020-03-05,4.02E+12,['09'],4.02E+12,STYXSPACE
7769,3678104719,"['고승호', '조철현']",['주식회사 신세계'],1994-11-15,5.02E+12,['025'],4.00E+12,공작 PEACOCK
7770,3678104719,"['고승호', '조철현']",['주식회사 신세계'],1994-11-15,5.02E+12,['006'],4.00E+12,공작 PEACOCK
7771,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2016-01-08,4.12E+12,['35'],4.10E+12,쓱=ㅅㅅㄱ
7772,3678104719,"['조철현', '고승호']",['주식회사 신세계'],1994-11-15,5.02E+12,['023'],4.00E+12,공작 PEACOCK
7773,3678104719,['조철현'],['주식회사 신세계'],2010-04-15,5.02E+12,['29'],4.00E+12,SHINSEGAE
7774,3678104719,"['조철현', '고승호']",['주식회사 신세계'],1994-11-15,5.02E+12,['044'],4.00E+12,공작 PEACOCK
7775,3678104719,['조철현'],['주식회사 신세계'],2005-05-13,4.02E+12,['25'],4.01E+12,TOP&BOTTOM
7776,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2013-03-07,4.02E+12,['31'],4.01E+12,MOTB
7777,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2018-01-17,4.02E+12,['31'],4.01E+12,CASAPAVO
7778,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2012-08-06,4.02E+12,['31'],4.01E+12,SSG FOOD MARKET
7779,3678104719,['조철현'],['주식회사 신세계'],2005-10-05,4.02E+12,['25'],4.01E+12,샹쁘엥 CENT POINTS
7780,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2020-07-07,4.02E+12,['04'],4.02E+12,엑시츠 XYTS
7781,3678104719,['조철현'],['주식회사 신세계'],2000-01-18,4.02E+12,['07'],4.00E+12,
7782,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2009-06-15,4.02E+12,['31'],4.01E+12,I'm Greenista
7783,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2016-12-06,4.02E+12,['43'],4.01E+12,CASAPAVO
7784,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2020-04-03,4.02E+12,['36'],4.02E+12,S.tyle Living
7785,3678104719,['조철현'],['주식회사 신세계'],1989-07-20,4.02E+12,['011'],4.00E+12,SHINSEGAE
7786,3678104719,['조철현'],['주식회사 신세계'],2000-01-18,4.02E+12,['24'],4.00E+12,
7787,3678104719,['조철현'],['주식회사 신세계'],1999-10-19,4.02E+12,['21'],4.01E+12,MILLENNIUM ONLY SHINSEGAE2000
7788,3678104719,['조철현'],['주식회사 신세계'],2000-05-04,5.02E+12,['16'],4.00E+12,GREENPIA
7789,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2009-06-15,4.02E+12,['21'],4.01E+12,I'm Greenista
7790,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2009-09-07,4.02E+12,['21'],4.01E+12,S
7791,3678104719,['박천배'],['주식회사 신세계'],1984-08-06,4.02E+12,['021'],4.00E+12,동방 플라자 Dongbang Plaza
7792,3678104719,['조철현'],['주식회사 신세계'],1989-07-24,4.02E+12,['045'],4.00E+12,SHINSEGAE
7793,3678104719,['조철현'],['주식회사 신세계'],1996-08-22,4.02E+12,['045'],4.00E+12,E PLUS
7794,3678104719,['조철현'],['주식회사 신세계'],1989-07-24,4.02E+12,['045'],4.00E+12,SHINSEGAE
7795,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2013-03-07,4.02E+12,['09'],4.01E+12,MOTB
7796,3678104719,['박천배'],['주식회사 신세계'],1984-08-06,4.02E+12,['045'],4.00E+12,동방 플라자 Dongbang Plaza
7797,3678104719,['조철현'],['주식회사 신세계'],2005-01-03,5.62E+12,"['24', '25']",4.00E+12,TRIANA SHINSEGAE
7798,3678104719,['조철현'],['주식회사 신세계'],2007-04-23,5.62E+12,"['045', '05', '24', '25']",4.00E+12,TRINITY SPORT
7799,3678104719,['조철현'],['주식회사 신세계'],1991-02-02,4.02E+12,['045'],4.00E+12,MN
7800,3678104719,['조철현'],['주식회사 신세계'],2000-07-28,4.02E+12,['25'],4.01E+12,V-SPACE
7801,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2020-04-16,4.02E+12,['21'],4.02E+12,푸빌라 PUUVILLA
7802,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2020-04-16,4.02E+12,['03'],4.02E+12,푸빌라 PUUVILLA
7803,3678104719,['조철현'],['주식회사 신세계'],2017-05-25,4.02E+12,['35'],4.01E+12,SHINSEGAE FACTORY
7804,3678104719,['조철현'],['주식회사 신세계'],1989-07-20,4.02E+12,['002'],4.00E+12,SHINSEGAE
7805,3678104719,['조철현'],['주식회사 신세계'],2017-07-20,4.02E+12,['35'],4.01E+12,SHINSEGAE FACTORY STORE
7806,3678104719,['조철현'],['주식회사 신세계'],2006-08-28,4.12E+12,['43'],4.10E+12,shinsegae portia
7807,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2014-12-24,4.12E+12,['43'],4.10E+12,S
7808,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2015-10-26,4.12E+12,['43'],,SHINSEGAE FOOD THE CHEF'S CHOCE
7809,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2012-02-03,4.12E+12,['43'],4.10E+12,SSG FOOD MARKET
7810,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2014-05-07,4.12E+12,['43'],4.10E+12,SHINSEGAE SIMPLY JUICE
7811,3678104719,['조철현'],['주식회사 신세계'],2005-04-15,4.02E+12,['28'],4.01E+12,트리니티
7812,3678104719,['조철현'],['주식회사 신세계'],1995-10-17,4.12E+12,['112'],4.10E+12,SCS
7813,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2013-03-07,4.02E+12,['28'],4.01E+12,MOTB
7814,3678104719,['이윤모'],['주식회사 신세계'],1964-12-10,4.02E+12,['044'],4.00E+12,신세계 신세계
7815,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2021-04-01,4.02E+12,['36'],4.02E+12,Shinsegae Art & Science Expo
7816,3678104719,['조철현'],['주식회사 신세계'],1987-09-07,4.02E+12,['002'],4.00E+12,공작 PEACOCK
7817,3678104719,['조철현'],['주식회사 신세계'],1989-07-22,4.02E+12,['031'],4.00E+12,SHINSEGAE
7818,3678104719,['조철현'],['주식회사 신세계'],1989-11-17,4.02E+12,['022'],4.00E+12,SHINSEGAE
7819,3678104719,['조철현'],['주식회사 신세계'],1989-07-21,4.02E+12,['016'],4.00E+12,SHINSEGAE
7820,3678104719,['조철현'],['주식회사 신세계'],2010-02-17,4.02E+12,['24'],4.01E+12,IDEA
7821,3678104719,['조철현'],['주식회사 신세계'],1995-04-13,4.02E+12,['022'],4.00E+12,E.MART
7822,3678104719,['조철현'],['주식회사 신세계'],1996-09-05,4.12E+12,['112'],4.10E+12,Sports Depot
7823,3678104719,['조철현'],['주식회사 신세계'],1989-07-21,4.02E+12,['022'],4.00E+12,SHINSEGAE
7824,3678104719,['조철현'],['주식회사 신세계'],1989-07-20,4.02E+12,['001'],4.00E+12,SHINSEGAE
7825,3678104719,['박천배'],['주식회사 신세계'],1982-05-28,7.02E+12,['022'],4.00E+12,공작 PEACOCK
7826,3678104719,,['주식회사 신세계'],1973-12-27,4.02E+12,['036'],4.00E+12,공작 PEACOCK
7827,3678104719,,['주식회사 신세계'],1973-12-27,4.02E+12,['031'],4.00E+12,공작 PEACOCK
7828,3678104719,['박천배'],['주식회사 신세계'],1984-08-06,4.02E+12,['008'],4.00E+12,동방 플라자 Dongbang Plaza
7829,3678104719,,['주식회사 신세계'],1973-12-27,4.02E+12,['032'],4.00E+12,S
7830,3678104719,,['주식회사 신세계'],1973-12-27,4.02E+12,['014'],4.00E+12,S
7831,3678104719,,['주식회사 신세계'],1984-06-12,5.02E+12,['044'],4.00E+12,공작 PEACOCK
7832,3678104719,['조철현'],['주식회사 신세계'],2008-09-12,4.02E+12,['12'],4.01E+12,TRINITY
7833,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2017-03-02,4.02E+12,['35'],4.01E+12,한제
7834,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2012-01-06,4.12E+12,['35'],4.10E+12,SHINSEGAE OUTLET STORE
7835,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2012-01-06,7.12E+12,['35'],4.10E+12,m'ss code
7836,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2012-01-06,4.12E+12,['35'],4.10E+12,TRINITY SPORT
7837,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2012-01-06,7.12E+12,['35'],4.10E+12,STAR SUPER SHINSEGAE
7838,3678104719,['조철현'],['주식회사 신세계'],1996-08-22,4.02E+12,['008'],4.00E+12,E PLUS
7839,3678104719,['박천배'],['주식회사 신세계'],1982-09-11,5.02E+12,['008'],4.00E+12,S
7840,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2012-01-06,7.12E+12,['35'],4.10E+12,SHOESPRESSO
7841,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2011-12-08,7.12E+12,['35'],4.10E+12,스타 수퍼 SHINSEGAE
7842,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2012-01-06,7.12E+12,['35'],4.10E+12,ONLY S IT'S ONLY SHINSEGAE
7843,3678104719,['조철현'],['주식회사 신세계'],2008-09-12,4.02E+12,['07'],4.01E+12,TRINITY
7844,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2012-01-06,7.12E+12,['35'],4.10E+12,TRINITY
7845,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2012-02-03,4.02E+12,['32'],4.01E+12,SSG FOOD MARKET
7846,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2009-03-24,4.12E+12,['35'],4.10E+12,g Plus SHINSEGAE
7847,3678104719,['조철현'],['주식회사 신세계'],2007-04-23,5.02E+12,"['027', '18', '25']",4.00E+12,TRINITY SPORT
7848,3678104719,,['주식회사 신세계'],1973-12-31,7.02E+12,['053'],4.00E+12,S
7849,3678104719,,['주식회사 신세계'],1971-11-24,4.02E+12,['026'],4.00E+12,S
7850,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2012-01-06,7.12E+12,['35'],4.10E+12,Men's casual for U SHINSEGAE
7851,3678104719,['조철현'],['주식회사 신세계'],1997-12-01,4.02E+12,['045'],4.00E+12,KISS & HUG
7852,3678104719,['조철현'],['주식회사 신세계'],2009-10-06,4.02E+12,['14'],4.01E+12,아이비하우스 IVYHOUSE
7853,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2010-05-25,4.02E+12,['24'],4.01E+12,STYLE market by SHINSEGAE
7854,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2012-07-27,4.02E+12,['24'],4.01E+12,TRINITY CLUB
7855,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2016-04-26,4.02E+12,['09'],4.01E+12,Kin the Kiz
7856,3678104719,['조철현'],['주식회사 신세계'],1999-08-31,4.12E+12,"['36', '42']",4.10E+12,SHINSEGAE
7857,3678104719,['조철현'],['주식회사 신세계'],2008-09-12,4.12E+12,['39'],4.10E+12,TRINITY
7858,3678104719,,['주식회사 신세계'],1972-05-12,4.02E+12,['029'],4.00E+12,S
7859,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2009-09-07,4.12E+12,['41'],4.10E+12,S
7860,3678104719,['조철현'],['주식회사 신세계'],2000-07-18,5.12E+12,"['35', '36', '37', '39', '41', '42']",4.10E+12,SHIN SEGAE
7861,3678104719,['조철현'],['주식회사 신세계'],2010-02-17,4.02E+12,['24'],4.01E+12,SADE
7862,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2012-07-27,4.12E+12,['37'],4.10E+12,TRINITY CLUB
7863,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2017-02-13,4.02E+12,['35'],4.01E+12,부아몽
7864,3678104719,['특허법인 광장리앤고'],['주식회사 신세계'],2017-06-26,4.02E+12,"['03', '21', '35', '44']",4.01E+12,이운 이운 iun
7865,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2016-11-09,4.02E+12,['35'],4.01E+12,BECAUSE EVERYTHING
7866,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2017-06-26,4.02E+12,['35'],4.01E+12,두담 두담 Dudam
7867,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2016-10-12,4.02E+12,['35'],4.01E+12,CHIC OR
7868,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2016-09-09,4.02E+12,['35'],4.01E+12,Rucira
7869,3678104719,['백문구'],['주식회사 신세계'],2000-03-21,4.12E+12,"['35', '36', '39', '41', '42']",,우리 가족 쇼핑 파크 E.MART
7870,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2020-06-11,4.02E+12,['21'],4.02E+12,XYTS
7871,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2020-06-11,4.02E+12,['27'],4.02E+12,XYTS
7872,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2017-05-25,4.02E+12,['39'],4.01E+12,SUBLIME
7873,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2017-05-23,4.02E+12,['26'],4.01E+12,UNCUT
7874,3678104719,['조철현'],['주식회사 신세계'],2008-08-29,4.12E+12,['35'],4.10E+12,Shinsegae Tie Collection
7875,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2012-01-06,7.12E+12,['35'],4.10E+12,KidSTYLE SHINSEGAE
7876,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2018-11-29,4.02E+12,['35'],4.02E+12,희활
7877,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2020-06-11,4.02E+12,['11'],4.02E+12,XYTS 엑시츠
7878,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2020-09-02,4.02E+12,['35'],4.02E+12,BOONTHESHOP CAMICIE
7879,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2020-09-02,4.02E+12,['25'],4.02E+12,S.TYLE EDIT
7880,3678104719,,['주식회사 신세계'],1973-12-27,4.02E+12,['051'],4.00E+12,S
7881,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2018-07-31,4.02E+12,"['09', '35']",4.02E+12,CASE STUDY
7882,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2020-09-03,4.02E+12,['35'],4.02E+12,SHINSEGAE DEPOT
7883,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2020-07-16,4.02E+12,['17'],4.02E+12,SSG
7884,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2021-09-17,4.02E+12,['41'],,Shinsegae On-Academy
7885,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2022-03-14,4.02E+12,['32'],,쓱고우
7886,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2020-07-16,4.02E+12,['03'],4.02E+12,SSG
7887,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2020-12-17,4.02E+12,['38'],,신세계 계절과 식탁
7888,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2021-04-29,4.02E+12,['29'],,곳간의 열쇠
7889,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2021-05-20,4.02E+12,['36'],,The Art Space 193
7890,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2021-07-23,4.02E+12,['44'],,아틀리에 드 보떼
7891,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2021-02-22,4.02E+12,['09'],,STYX SPACE
7892,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2022-04-12,4.02E+12,['35'],,JUST IN CASESTUDY
7893,3678104719,['조철현'],['주식회사 신세계'],1996-11-29,4.12E+12,['112'],,SOFTDEPOT
7894,3678104719,['조철현'],['주식회사 신세계'],2005-08-26,4.02E+12,['29'],,스타 포크 SHINSEGAE
7895,3678104719,['조철현'],['주식회사 신세계'],2006-09-25,4.02E+12,['09'],,Marquee
7896,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2017-03-23,4.02E+12,['38'],,Fooding Plus
7897,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2017-05-25,4.02E+12,['30'],4.01E+12,SUBLIME
7898,3678104719,,['주식회사 신세계'],1993-01-14,4.02E+12,['049'],,PEACOCK
7899,3678104719,['조철현'],['주식회사 신세계'],1997-05-31,4.12E+12,['106'],,통판생활
7900,3678104719,['조철현'],['주식회사 신세계'],1987-09-08,4.02E+12,['039'],4.00E+12,신세계 SHINSEGAE
7901,3678104719,['조철현'],['주식회사 신세계'],2001-12-06,4.02E+12,['18'],4.01E+12,예쁘띠 e.petit NEW LifESTylE fOR yOUR Kids
7902,3678104719,['조철현'],['주식회사 신세계'],1999-11-25,4.02E+12,['09'],4.00E+12,신세계 Shinsegae
7903,3678104719,['조철현'],['주식회사 신세계'],2002-03-27,4.02E+12,['14'],4.01E+12,E.MART
7904,3678104719,,['주식회사 신세계'],1972-05-11,4.02E+12,['020'],4.00E+12,신세계 SHINSEGYE
7905,3678104719,['조철현'],['주식회사 신세계'],2002-03-27,4.02E+12,['21'],4.01E+12,E.MART
7906,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2007-05-07,4.02E+12,['33'],4.01E+12,BESTSELECT E.MART
7907,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2007-09-20,4.02E+12,['02'],4.01E+12,PATINA
7908,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2007-08-24,4.02E+12,['32'],4.01E+12,BESTSELECT E MART
7909,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2007-10-19,4.02E+12,['30'],4.01E+12,자연주의 Organic
7910,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2007-10-19,4.02E+12,['33'],4.01E+12,자연주의 All Natural
7911,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2013-03-06,4.02E+12,['33'],4.01E+12,MyBoon
7912,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2016-12-06,4.02E+12,['44'],4.01E+12,New Order
7913,3678104719,['조철현'],['주식회사 신세계'],2006-06-07,4.02E+12,['22'],4.01E+12,#902
7914,3678104719,['조철현'],['주식회사 신세계'],1993-07-23,4.12E+12,['36'],4.10E+12,E EVERYDAY LOW PRICE MART
7915,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2017-02-28,4.02E+12,['36'],4.01E+12,신세계면세점 SHINSEGAE DUTY FREE
7916,3678104719,['조철현'],['주식회사 신세계'],2002-03-28,4.12E+12,['43'],4.10E+12,E.MART
7917,3678104719,['조철현'],['주식회사 신세계'],2008-01-04,5.02E+12,['18'],4.00E+12,베스트 마인드 BEST MIND
7918,3678104719,['팬코리아특허법인'],"['주식회사 이마트', '주식회사 신세계']",2014-07-28,4.02E+12,['30'],4.01E+12,PEACOCK GUSTO
7919,3678104719,"['고승호', '조철현']",['주식회사 신세계'],1994-12-06,5.12E+12,['108'],4.10E+12,신세계 SHINSEGYE
7920,3678104719,,['주식회사 신세계'],1982-09-13,6.02E+12,['018'],4.00E+12,신세계 SHINSEGYE
7921,3678104719,['조철현'],['주식회사 신세계'],2007-11-28,5.62E+12,"['03', '21']",4.00E+12,E PLUS
7922,3678104719,"['고승호', '조철현']",['주식회사 신세계'],1994-12-06,5.12E+12,['103'],4.10E+12,신세계 SHINSEGYE
7923,3678104719,['조철현'],['주식회사 신세계'],1994-06-10,5.02E+12,['045'],4.00E+12,신세계 SHINSEGYE
7924,3678104719,,['주식회사 신세계'],1984-06-12,5.12E+12,['106'],4.10E+12,신세계 SHINSEGYE
7925,3678104719,"['조철현', '고승호']",['주식회사 신세계'],1994-12-06,5.12E+12,['39'],4.10E+12,신세계 SHINSEGYE
7926,3678104719,['조철현'],['주식회사 신세계'],2008-02-12,5.62E+12,['38'],4.10E+12,신세계 I & C 신세계 I & C
7927,3678104719,"['우종균', '이길상', '양영준']",['주식회사 신세계'],2017-06-27,4.02E+12,['44'],4.01E+12,연작 연작 Yunjak
7928,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2007-12-12,4.02E+12,['29'],4.01E+12,별이 빛나는 밤 E MART
7929,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2008-06-04,4.02E+12,['20'],4.01E+12,E MART M.M DOGS
7930,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2008-06-04,4.02E+12,['08'],4.01E+12,E MART M.M CATS
7931,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2008-02-04,4.02E+12,['29'],4.01E+12,365
7932,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2008-02-04,4.02E+12,['10'],4.01E+12,365
7933,3678104719,['조철현'],['주식회사 신세계'],1997-10-21,4.12E+12,"['35', '36', '39', '40', '42']",4.10E+12,OFFICE BOX
7934,3678104719,['조철현'],['주식회사 신세계'],2008-02-11,4.02E+12,['22'],4.01E+12,BIGTEN B
7935,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2009-04-23,5.12E+12,"['110', '40']",4.10E+12,MESA
7936,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2009-04-23,5.02E+12,"['043', '18', '28']",4.00E+12,MESA
7937,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2009-04-23,5.12E+12,"['101', '35']",4.10E+12,MESA
7938,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2009-04-23,5.62E+12,"['023', '16', '18', '24']",4.00E+12,MESA
7939,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2012-02-27,4.02E+12,['30'],4.01E+12,PEACOCK BEAUTY
7940,3678104719,['팬코리아특허법인'],"['주식회사 신세계', '주식회사 이마트']",2018-03-14,4.02E+12,['14'],4.02E+12,PEACOCK ROYAL
7941,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2008-07-07,4.02E+12,['03'],4.01E+12,m·m Cats E·MART
7942,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2008-07-07,4.02E+12,['06'],4.01E+12,m·m Dogs E·MART
7943,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2008-07-07,4.02E+12,['21'],4.01E+12,m·m Dogs E·MART
7944,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2008-07-07,4.02E+12,['28'],4.01E+12,m·m Dogs E·MART
7945,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2008-07-07,4.02E+12,['06'],4.01E+12,m·m Cats E·MART
7946,3678104719,['조철현'],['주식회사 신세계'],2002-03-28,4.12E+12,['37'],4.10E+12,E.MART
7947,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2007-05-07,4.02E+12,['18'],4.01E+12,DA12
7948,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2007-07-06,4.02E+12,['29'],4.01E+12,happy choice E·MART
7949,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2007-05-07,4.02E+12,['18'],4.01E+12,HB
7950,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2007-06-07,4.02E+12,['29'],4.01E+12,E MART fresh
7951,3678104719,"['박천배', '김명신']",['주식회사 신세계'],1984-03-26,4.12E+12,['112'],4.10E+12,플라자 동방 PLAZA 동방
7952,3678104719,,['주식회사 신세계'],1972-05-13,4.02E+12,['053'],4.00E+12,신세계 SHINSEGYE
7953,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2009-06-19,4.02E+12,['08'],4.01E+12,E·MART everyday
7954,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2009-06-19,4.02E+12,['10'],4.01E+12,이·마트 에브리데이
7955,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2009-09-07,4.02E+12,['20'],4.01E+12,S
7956,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2009-06-19,4.12E+12,['44'],4.10E+12,E·MART everyday
7957,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2009-07-10,4.12E+12,['35'],4.10E+12,E·MART Sports Depot
7958,3678104719,['조철현'],['주식회사 신세계'],1999-08-31,4.12E+12,['39'],4.10E+12,SHINSEGAE
7959,3678104719,['박천배'],['주식회사 신세계'],1982-09-13,5.02E+12,['003'],4.00E+12,신세계 SHINSEGYE
7960,3678104719,['박천배'],['주식회사 신세계'],1982-09-11,5.02E+12,['019'],4.00E+12,신세계 SHINSEGYE
7961,3678104719,,['주식회사 신세계'],1973-12-29,7.02E+12,['026'],4.00E+12,신세계 SHINSEGYE
7962,3678104719,['조철현'],['주식회사 신세계'],2006-09-25,4.02E+12,['25'],4.01E+12,Garderobe
7963,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2009-08-17,4.02E+12,['03'],4.01E+12,Best E·MART
7964,3678104719,['조철현'],['주식회사 신세계'],2009-10-06,4.02E+12,['26'],4.01E+12,peacock
7965,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2015-01-30,4.12E+12,['41'],4.10E+12,SSG
7966,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2019-04-24,4.02E+12,['43'],4.02E+12,신세계 SC
7967,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2009-06-19,4.02E+12,['32'],4.01E+12,e
7968,3678104719,['조철현'],['주식회사 신세계'],2008-09-12,4.02E+12,['06'],4.01E+12,TRINITY
7969,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2007-05-07,4.02E+12,['27'],4.01E+12,loving home E.MART
7970,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2012-02-27,4.02E+12,['08'],4.01E+12,PEACOCK BEAUTY
7971,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2007-05-07,4.02E+12,['21'],4.01E+12,BESTSELECT E.MART
7972,3678104719,['조철현'],['주식회사 신세계'],2002-04-10,5.62E+12,"['14', '24', '25', '26']",4.00E+12,TO ANYONE
7973,3678104719,,['주식회사 신세계'],1984-06-12,5.02E+12,['052'],4.00E+12,신세계 SHINSEGYE
7974,3678104719,['팬코리아특허법인'],['주식회사 신세계'],2007-08-24,4.02E+12,['08'],4.01E+12,BESTSELECT E MART
