BusinessNum,PerformAgent,MergedText
1168504627,한국과학기술원,EQU 멀티 스마트 자동차용 무인 자동 무선 충전 인프라 및 스마트 픽업 기술 개발 1711037824.0 2.02e+19 NFEC-2017-05-237953 2016.0 2016.0 P12 미래창조과학부 3.10E+18 IT·SW융합산업원천기술개발(R&D) B350021 70000.0 위의 미래유망신기술(6T) 103개 세분류에 속하지 않는 기타 연구 60000.0 위의 국가전략기술에 속하지 않는 기타 연구 ED0302 전력변환기기 ED0313 전원장치 ED0903 응용/활용기술(HEV 등)
1131700199,(주)루먼텍,EQU UHD 4K 기반 통합형 비디오 라우팅 스위쳐 개발 1711035543.0 2.02e+19 NFEC-2017-04-237385 2017.0 2016.0 P12 미래창조과학부 1.40E+18 방송통신산업기술개발(R&D) ZA20079 10314.0 신호처리기술(영상·음성처리·인식·합성) 10202.0 방송통신 융합서비스기술 EE0705 디지털방송 실감방송 nan nan nan nan
1131700199,주식회사 레드로버,EQU 촬영현장 배경/조명환경 재구성 및 가상 스튜디오을 위한 합성 기술 개발 1415122597.0 2.01e+19 NFEC-2013-04-177442 2012.0 2012.0 N38 지식경제부 U60012 디지털콘텐츠원천기술개발 ACD5412 60113.0 디지털 컨텐츠 저작도구 11800.0 영화·영상·디지털 미디어 표준화기술 HE1413 가상현실/가상세계 nan nan nan nan
1131700199,티브이로직(주),EQU 스포츠과학기반 다중영상 추적/분석 및 콘텐츠 연동기술 1375025633.0 2.01e+19 NFEC-2013-06-180244 2012.0 2012.0 N39 문화체육관광부 2.01E+15 스포츠과학기술개발기반조성 ABA6415 70000.0 위의 미래유망신기술(6T) 103개 세분류에 속하지 않는 기타 연구 60000.0 위의 국가기술지도(NTRM) 99개 핵심기술 분류에 속하지 않는 기타 연구 HE13 스포츠과학 nan nan nan nan
1131700199,티비스톰,EQU 다양한 방송 통신 서비스와 콘텐츠를 통합 제공하는  셋톱박스 오픈 플랫폼 개발 1415116001.0 2.01e+19 NFEC-2011-12-152069 2011.0 2011.0 N38 지식경제부 W00190 SW/컴퓨팅산업원천기술개발 ABW2400 10411.0 기타 정보기술 11400.0 소프트웨어 표준화 및 설계와 재이용 기술 L07 디지털방송 nan nan nan nan
1131700199,한국방송공사,EQU 지상파 UHD 방송 기반 융합 플랫폼 및 서비스 기술 개발 1711056578.0 2.02e+19 NFEC-2017-12-241202 2017.0 2017.0 P71 과학기술정보통신부 BIZ2017099BIZ2017100BIZ2017101 방송통신산업기술개발(R&amp;D) B110053 60115.0 기타 문화컨텐츠기술 10202.0 방송통신 융합서비스기술 EE0704 디지털방송 통방융합 EE0701 디지털방송 서비스 EE0706 디지털방송 단말
1131700199,한국전자통신연구원,EQU 방통융합형 차세대 모바일방송 핵심기술 개발 1415107526.0 2.01e+19 NFEC-2011-02-141790 2009.0 2010.0 N38 지식경제부 200907431370301A 정보통신미디어산업원천기술개발 ZC89719 10115.0 기타 정보통신 부품기술 11000.0 디지털 방송기술 L07 디지털방송 nan nan nan nan
1131700199,(주)인프라웨어,EQU DTV 기반의 크로스 미디어 서비스 송출플랫폼 기술개발 1415100578.0 2.01e+19 NFEC-2011-02-144798 2009.0 2009.0 N38 지식경제부 200907431370301A 정보통신미디어산업원천기술개발(디지털방송/홈네트워크·정보가전) AAO3630 10115.0 기타 정보통신 부품기술 11000.0 디지털 방송기술 L07 디지털방송 nan nan nan nan
1131700199,(주)아이온커뮤니케이션즈,EQU 아카이브 솔루션 및 콘텐츠 플랫폼 개발 1711065414.0 2.02e+19 NFEC-2018-09-245937 2018.0 2018.0 P71 과학기술정보통신부 BIZ2018069BIZ2018070BIZ2018071 방송통신산업기술개발(R&D) AAP1322 10316.0 기타 정보처리시스템 및 S/W 기술 120101.0 위의 중점과학기술에 속하지 않는 기타 연구 EE0701 디지털방송 서비스 EE0704 디지털방송 통방융합 EE0202 S/W 솔루션
1131700199,한국전자통신연구원,EQU 맞춤 시청형 DMB 기술개발 1445006149.0 2.01e+19 NFEC-2007-12-048628 2007.0 2007.0 20 정보통신부 2.01E+13 IT성장동력기술개발 ZC89719 10311.0 멀티미디어 단말기 및 운영체계기술 10300.0 이동 멀티미디어 컨텐츠 기술 K7 통신 nan 방송·위성 nan nan
1131700199,한국전자통신연구원,EQU 자동인지 T-DMB 재난방송 서비스 기술개발 1711006868.0 2.02e+19 NFEC-2015-01-195634 2013.0 2013.0 P12 미래창조과학부 1.25E+22 방송통신융합미디어원천기술개발 ZC89719 10411.0 기타 정보기술 11000.0 디지털 방송기술 EE0703 디지털방송 이동방송 nan nan nan nan
1131700199,(주)씬멀티미디어,EQU 4K UHD 및 N 스크린 비디오 서비스를 위한 H.264 대비 2배의 전송 대역폭을 절감할 수 있는 HEVC 코덱 기반의 실시간 방송용 인코더 제품 개발 1711021841.0 2.02e+19 NFEC-2015-05-202118 2015.0 2014.0 P12 미래창조과학부 12508013013145004536301B 글로벌전문기술개발(정보통신)(정보통신기술진흥센터) ZA38119 10314.0 신호처리기술(영상·음성처리·인식·합성) 10202.0 방송통신 융합서비스기술 EE0705 디지털방송 실감방송 nan nan nan nan
1131700199,한국전자통신연구원,EQU (대형통합) 초고품질 콘텐츠 지원 UHD 실감방송/디지털시네마/사이니지 융합서비스 기술 개발 1711021506.0 2.02e+19 NFEC-2015-03-200070 2015.0 2014.0 P12 미래창조과학부 1.25E+22 한국전자통신연구원연구개발지원(방통기금) ZC89719 10214.0 기타 네트워크기술 10201.0 차세대 유무선 통신네트워크 기술(5G) EE07 디지털방송 nan nan nan nan
1131700199,(주)루먼텍,EQU IP 기반 UHD 방송 제작 워크플로우 플랫폼 기술 개발 1711070567.0 2.02e+19 NFEC-2019-05-255840 2018.0 2018.0 P71 과학기술정보통신부 BIZ2018069BIZ2018070BIZ2018071 방송통신산업기술개발(R&D) ZA20079 10213.0 고속인터넷 네트워킹기술 120101.0 위의 중점과학기술에 속하지 않는 기타 연구 EE0704 디지털방송 통방융합 EE0701 디지털방송 서비스 EE0706 디지털방송 단말
1131700199,한국전자통신연구원,EQU 지상파 양안식 3DTV 방송시스템 기술개발 및 표준화 1575000321.0 2.01e+19 NFEC-2012-04-161520 2011.0 2011.0 N54 방송통신위원회 M21107861310302B 방송통신융합미디어원천기술개발 ZC89719 10314.0 신호처리기술(영상·음성처리·인식·합성) 11000.0 디지털 방송기술 L07 디지털방송 nan nan nan nan
1201100243,현대자동차(주)남양연구소,EQU AER 연장형 PHEV용 모터 변속기 일체형 고효율/고성능 구동시스템 개발 1415129395.0 2.01e+19 NFEC-2014-05-188614 2014.0 2013.0 P21 산업통상자원부 U10006 그린카등수송시스템산업원천기술개발(R&D) ABX4929 50218.0 기타 에너지기술 40100.0 차세대 자동차 (지능형· 하이브리드·연료전지 자동차) 기술 EA0910 저공해/대체에너지 차량기술 nan nan nan nan
1201100243,동우옵트론(주),EQU NDUV 방식의 질산화물(NOx)가스 분석기 1425085161.0 2.01e+19 NFEC-2014-02-186000 2014.0 2013.0 P48 중소기업청 S2031 구매조건부신제품개발사업 ZC94416 50111.0 대기오염물질 저감 및 제거기술 30100.0 대기오염물질 저감 및 제거기술 EH1301 고정밀 센서기술 nan nan nan nan
1201100243,(주)풍양,"EQU 농기계용 고효율, 플라스틱 에어크리너 국산화 개발 1425078849.0 2.01e+19 NFEC-2014-01-185111 2013.0 2012.0 N30 중소기업청 S2031 구매조건부신제품개발사업 AAM6587 70000.0 위의 미래유망신기술(6T) 103개 세분류에 속하지 않는 기타 연구 30100.0 대기오염물질 저감 및 제거기술 H03 요소부품 nan nan nan nan"
1231800349,(주)미래테크,EQU 상시구동형 압축기용 동력전달장치 개발 1415077692.0 2.01e+19 NFEC-2012-07-167013 2008.0 2007.0 38 산업자원부 2.01E+13 지역전략산업진흥 ZA23106 70000.0 위의 미래유망신기술(6T) 103개 세분류에 속하지 않는 기타 연구 60000.0 위의 국가기술지도(NTRM) 99개 핵심기술 분류에 속하지 않는 기타 연구 F2 기계 nan 육상수송기계 nan nan
2018609777,힐세리온,EQU 일체형 초음파진단기기를 이용한 조영초음파 혈류진단 시스템 개발 1425087287.0 2.01e+19 NFEC-2014-12-193928 2014.0 2014.0 P48 중소기업청 S2021 중소기업융복합기술개발사업 ACF1303 10314.0 신호처리기술(영상·음성처리·인식·합성) 20204.0 인체 영상기기 기술 LC0409 초음파 진단기기 nan nan nan nan
2018609777,힐세리온,EQU 지능형 중재시술 가이드를 위한 AI 초음파 및 플랫폼 개발 1415169910.0 2.02e+19 NFEC-2021-06-271495 2021.0 2020.0 P21 산업통상자원부 B60171 우수기업연구소 육성사업(ATC+) ACF1303 20219.0 기타 보건의료 관련 응용기술 80501.0 의료영상융합기술 LC0409 초음파 진단기기 nan nan nan nan
1098101952,(주)테크모,EQU 화상전송이 가능한 RTLS 위치추적및 안전 모니터링 시스템 개발 1425070389.0 2.01e+19 NFEC-2012-06-165135 2011.0 2011.0 N30 중소기업청 S2013 서비스연구개발사업 ACD6110 10411.0 기타 정보기술 10800.0 유무선 통합 시스템 기술 L09 RFID/USN nan nan nan nan
1050303412,(주)티피에스,EQU 구형 Si을 이용한 태양전지 제조 1415093670.0 2.01e+19 NFEC-2012-07-166441 2010.0 2008.0 N38 지식경제부 2.01E+15 신재생에너지기술개발(전력기금) ZA65620 50218.0 기타 에너지기술 31800.0 태양에너지기술 O5 에너지·자원 nan 신·재생에너지 nan nan
1050303412,(주)티피에스,"EQU 페연마재 슬러리로부터 PVDF 중공사 여과막을 이용, Sub-micron급 희토류(산화세륨(CeO2))회수 기술 개발 1415120830.0 2.01e+19 NFEC-2013-04-177766 2012.0 2011.0 N38 지식경제부 201107451400321A 글로벌전문기술개발(에너지자원순환) ZA65620 50314.0 공정내재자원화(Internal Recycle) 기술 30300.0 폐기물 저감 및 재활용 기술 O07 폐기물 관리/자원순환 nan nan nan nan"
1050303412,(주)티피에스,"EQU 고순도(4N)고밀도(3.0g/㎤) 산화알루미늄 제조를 위한 60 kg 이상급 초고온 진공 소결 시스템 제작 및 자동화 DB 확보 1415123789.0 2.01e+19 NFEC-2013-08-182372 2013.0 2012.0 N38 지식경제부 201007442010305B 지역전략산업육성 ZA65620 30211.0 나노소재기술(나노분말소재, 광학용 나노소재, 고기능 시너지 소재, 촉매·환경·기능소재에 중점) 31400.0 에너지 절약형 반응 및 분리공정기술 H04 정밀생산기계 nan nan nan nan"
1050303412,(주)티피에스,EQU 센서 및 광전소자용 ZnO 벌크 단결정 및 나노 와이어 성장 기술 개발 1415082033.0 2.01e+19 NFEC-2011-02-143053 2009.0 2007.0 38 산업자원부 2.01E+13 지역혁신인력양성 ZA65620 70000.0 위의 미래유망신기술(6T) 103개 세분류에 속하지 않는 기타 연구 10400.0 반도체·나노 신소자 기술 I4 전기·전자 nan 반도체 nan nan
1050303412,한국기술거래소,EQU 사업화연계기술개발사업 1410047293.0 2.01e+19 NFEC-2011-02-143058 2006.0 2006.0 38 산업자원부 2.30E+15 기술이전사업화촉진 ZD00042 70000.0 위의 미래유망신기술(6T) 103개 세분류에 속하지 않는 기타 연구 60000.0 위의 국가기술지도(NTRM) 99개 핵심기술 분류에 속하지 않는 기타 연구 nan nan nan nan nan nan
8138109735,(주)켄텍,EQU 일반 대기오염물질 자동측정장비 고도화 및 현장 실증 기술개발 1485018027.0 2.02e+19 NFEC-2022-01-275826 2021.0 2021.0 P23 환경부 B053 대기환경 관리기술 사업화 연계 기술개발사업 AAN7768 10411.0 기타 정보기술 100101.0 미세먼지 등 대기오염 대응기술 EH1302 측정분석 장비기술 nan nan nan nan
8138109735,(주)켄텍,EQU 운행차량 배출오염물질 원격 측정시스템 개발 1485011341.0 2.02e+19 NFEC-2017-09-239507 2014.0 2013.0 P23 환경부 23125007007619001933305B 차세대에코이노베이션기술개발사업(환경산업선진화기술개발사업) AAN7768 50115.0 환경관리·정보 및 시스템기술 30100.0 대기오염물질 저감 및 제거기술 EH1099 달리 분류되지 않는 환경예측/감시/평가 nan nan nan nan
1258101125,(주)서진산업,EQU Hybrid형 Chassis Frame 개발 1410056280.0 2.01e+19 NFEC-2012-07-167296 2007.0 2006.0 38 산업자원부 2.30E+15 산업혁신기술개발-핵심기반기술 ZA30237 70000.0 위의 미래유망신기술(6T) 103개 세분류에 속하지 않는 기타 연구 60000.0 위의 국가기술지도(NTRM) 99개 핵심기술 분류에 속하지 않는 기타 연구 nan nan nan nan nan nan
2048600523,(주)스마트큐브,EQU 고밀도 스마트 택배 말단 보관 인프라 및 관리ㆍ운영기술 개발 1615012631.0 2.02e+19 NFEC-2022-05-279243 2022.0 2022.0 P26 국토교통부 1436 고부가가치 융복합 물류 배송·인프라 혁신기술개발 사업 ACT2102 10316.0 기타 정보처리시스템 및 S/W 기술 10403.0 지능형 물류체계기술 EI1002 보관기술 EI1005 물류시스템 운용기술 EI1004 물류정보화기술
5068100036,(주)씨에스텍,EQU 저비용 건식 양방향 연신공정을 이용한 리튬이차전지용 격리막 개발 1425128921.0 2.02e+19 NFEC-2019-08-257342 2019.0 2019.0 P73 중소벤처기업부 S2011 기술혁신개발사업 ZA37743 50211.0 에너지소재 기술 90101.0 대용량 장수명 이차전지 기술 ED0901 전지재료 nan nan nan nan
5068100036,씨에스텍,EQU 리튬전지용 차세대 고안정성 저가 분리막 소재기술 개발 1415113982.0 2.01e+19 NFEC-2012-03-158755 2011.0 2010.0 N38 지식경제부 200807451400301A 에너지자원기술개발지원 ABW7489 50213.0 고효율 반응분리공정기술 31400.0 에너지 절약형 반응 및 분리공정기술 J01 화학공정 nan nan nan nan
5068100036,㈜씨에스텍,EQU 셀룰로스 나노 섬유소를 이용한 고내열성 분리막 개발 1415110492.0 2.01e+19 NFEC-2012-03-159575 2011.0 2010.0 N38 지식경제부 201007442010302B 산업집적지경쟁력강화사업 ACA0166 30417.0 나노화학 공정기술 42000.0 고성능 복합기능 섬유소재 기술 I03 고분자재료 nan nan nan nan
2128101800,라온텍,EQU 멀티밴드 멀티모드 브로드캐스팅 SDR 수신기 IC 1415117082.0 2.01e+19 NFEC-2011-10-150467 2011.0 2011.0 N38 지식경제부 201107432370321A 사업화연계기술개발 ACB2143 10112.0 집적회로기술 10400.0 반도체·나노 신소자 기술 K0406 SoC nan nan nan nan
2128101800,(주)라온텍,"EQU 스마트 모바일 기기용 멀티-밴드, 멀티-모드 Wireless Connectivity IP 및 통합 SoC 개발 1415120981.0 2.01e+19 NFEC-2012-09-169860 2012.0 2011.0 N38 지식경제부 W00214 시스템반도체상용화기술개발 ACC1046 10112.0 집적회로기술 10400.0 반도체·나노 신소자 기술 K04 반도체소자/시스템 nan nan nan nan"
2128101800,(주)라온텍,EQU 초소형 저전력 중국 CMMB 수신기 원칩개발 1415129878.0 2.01e+19 NFEC-2013-09-182763 2013.0 2013.0 P21 산업통상자원부 U10714 글로벌전문기술개발(주력및신산업) ACC1046 10112.0 집적회로기술 10400.0 반도체·나노 신소자 기술 ED0406 SoC nan nan nan nan
1238106725,에스엘피테크,EQU ISM/SRD 대역 RF를 이용한 고속도로 Low Power LED 가로등 Control 시스템 개발 1425085146.0 2.01e+19 NFEC-2014-05-187184 2014.0 2013.0 P48 중소기업청 S2051 창업성장-기술개발사업 ACH7868 10411.0 기타 정보기술 60000.0 위의 국가기술지도(NTRM) 99개 핵심기술 분류에 속하지 않는 기타 연구 EE09 RFID/USN nan nan nan nan
1248606736,대영전기(주),EQU 슬링키 공법 및 열처리를 통한 고효율 모터 코어 개발 1425109924.0 2.02e+19 NFEC-2018-05-243604 2018.0 2017.0 P73 중소벤처기업부 S2016 수출기업기술개발사업 AAJ1415 70000.0 위의 미래유망신기술(6T) 103개 세분류에 속하지 않는 기타 연구 20104.0 환경친화형 고성능 전력수송 기술 EA0902 전기/전자장치 nan nan nan nan
1288608982,(주)원에스티,EQU 니들 롤러를 이용한 고하중용 Flat Cage 직선운동 베어링 1415087811.0 2.01e+19 NFEC-2011-01-133354 2009.0 2008.0 N38 지식경제부 200807435360301A 부품소재산업경쟁력향상사업 ZC87610 70000.0 위의 미래유망신기술(6T) 103개 세분류에 속하지 않는 기타 연구 41400.0 초정밀 가공시스템기술 F1 기계 nan 자동화 기술 nan nan
1288608982,한국기초과학지원연구원,EQU 공동활용 연구기자재 및 장비확충사업 1090001108.0 201000000000.0 NFEC-2002-07-035507 2002.0 2002.0 10 국무조정실 1.20E+15 한국기초과학지원연구원 B551364 70000.0 위의 미래유망신기술(6T) 103개 세분류에 속하지 않는 기타 연구 nan nan N 환경 nan nan nan nan
1288608982,더블유스코프코리아,"EQU Desalination용 양/음이온 교환 및 흡착 고분자 소재 1415136179.0 2.02e+19 NFEC-2019-01-248499 2015.0 2014.0 P21 산업통상자원부 U10775 소재부품기술개발(R&D) ABV2408 50113.0 수질오염처리 및 재이용기술 30204.0 오염 물질 제어 및처리 기술(수질, 대기 등) EA0704 수처리설비 EB0304 복합재료제조기술 EC0105 기초유기소재 공정기술"
1288608982,(주)원일사,EQU 고방열 Heat spreader 대체소재개발 1415111454.0 2.01e+19 NFEC-2011-02-139962 2011.0 2010.0 N38 지식경제부 200907434570301A 산업소재산업원천기술개발 ZA48522 70000.0 위의 미래유망신기술(6T) 103개 세분류에 속하지 않는 기타 연구 60000.0 위의 국가기술지도(NTRM) 99개 핵심기술 분류에 속하지 않는 기타 연구 I01 금속재료 nan nan nan nan
1288608982,(주)원일사,EQU 용접 컨텍트 팁용 고온 내마모성 소재 및 공정기술 개발 1420014550.0 2.01e+19 NFEC-2011-01-134373 2005.0 2005.0 30 중소기업청 4.70E+15 중소기업기술혁신개발 ZA48522 70000.0 위의 미래유망신기술(6T) 103개 세분류에 속하지 않는 기타 연구 60000.0 위의 국가기술지도(NTRM) 99개 핵심기술 분류에 속하지 않는 기타 연구 G 재료 nan nan nan nan
1288608982,(주)원일사,EQU 전자산업용 동 및 동합금 이형조의 신제조기술 개발 1415079471.0 2.01e+19 NFEC-2009-10-072507 2007.0 2007.0 38 산업자원부 2.01E+13 산업혁신기술개발 ZA48522 10115.0 기타 정보통신 부품기술 41700.0 고기능 금속소재기술 G8 재료 nan 재료공정기술 nan nan
1288608982,(주)원에스티,"EQU 고품질 크로스롤러가이드를 장착한 직선, 회전, 경사 기능의 스테이지 개발 1415096556.0 2.01e+19 NFEC-2011-01-133221 2010.0 2009.0 N38 지식경제부 200807432320311A 산업고도화기술개발 ZC87610 70000.0 위의 미래유망신기술(6T) 103개 세분류에 속하지 않는 기타 연구 41400.0 초정밀 가공시스템기술 H04 정밀생산기계 nan nan nan nan"
1288608982,한국전기연구원,EQU 스마트 인슐레이션을 적용한 고온초전도 마그네트 기술 개발 1711078844.0 2.02e+19 NFEC-2018-11-247259 2018.0 2018.0 P71 과학기술정보통신부 13224415015222002241403B 한국전기연구원연구운영비지원(운영경비) B551929 50218.0 기타 에너지기술 90104.0 고효율 전력수송 기술 ED0311 초전도 기술/제품 nan nan nan nan
1288608982,(주)원에스티,EQU 저소음(63dB 이하) 엘리베이터 호이스트용 정밀급(P5급) 구형 롤러 베어링 개발 1415124772.0 2.01e+19 NFEC-2013-10-183336 2013.0 2012.0 N38 지식경제부 U10747 부품소재산업경쟁력향상(소재부품기술개발) ZC87610 70000.0 위의 미래유망신기술(6T) 103개 세분류에 속하지 않는 기타 연구 60000.0 위의 국가기술지도(NTRM) 99개 핵심기술 분류에 속하지 않는 기타 연구 H0304 회전축용 요소부품 nan nan nan nan
1448109135,(주)디지탈엣지,EQU 상용차 AEB (비상자동제동장치) 탑재 법제화 대응을 위한 상용차 특성 고려 상용차용 BSD(사각지대감시) 레이더 상용화 기술 개발 1415154730.0 2.02e+19 NFEC-2018-08-245266 2017.0 2017.0 P21 산업통상자원부 U10051 사업화연계기술개발 ACJ0258 10411.0 기타 정보기술 10512.0 스마트 자동차 기술 ED1101 레이더센서 nan nan nan nan
5048101398,정원산전(주),EQU 비닐하우스용 히트파이프를 이용한 전열 온풍기 개발 1425049552.0 2.01e+19 NFEC-2011-02-139477 2010.0 2008.0 N30 중소기업청 2.01E+15 중소기업기술혁신개발 AAT4397 50212.0 미활용 에너지 이용기술 31500.0 미활용에너지 이용기술 O3 에너지·자원 nan 에너지 효율기술 nan nan
5048101398,정원산전(주),EQU 고효율 Compact형 정류기용 변압기 및 정류기 개발 1425047476.0 2.01e+19 NFEC-2009-11-139346 2009.0 2008.0 N30 중소기업청 2.01E+15 중소기업상용화기술개발 AAT4397 70000.0 위의 미래유망신기술(6T) 103개 세분류에 속하지 않는 기타 연구 31300.0 에너지 소재기술 I5 전기·전자 nan 전기시스템 nan nan
7278606608,(주)스마트씽커즈,"EQU 세계최초 GSM Mobile RTC Memory Back-up용 초슬림, 소형(Φ3.8mm×0.9mm)전력저장 축전기 개발 1445006491.0 2.01e+19 NFEC-2010-11-085757 2010.0 2007.0 20 정보통신부 2.01E+13 IT산업경쟁력강화사업 ZA34426 10214.0 기타 네트워크기술 10400.0 반도체·나노 신소자 기술 K5 통신 nan 무선·이동통신 nan nan"
7278606608,(주) 그린사이언스,"EQU 고온 수소 환원공정을 이용하여 저가로 생산 가능한 음극소재용 리튬금속 분말 및 박막 개발 1711096693.0 2.02e+19 NFEC-2020-04-262470 2019.0 2019.0 P71 과학기술정보통신부 M1A2A2 기후변화대응기술개발(R&D) ACQ0114 30211.0 나노소재기술(나노분말소재, 광학용 나노소재, 고기능 시너지 소재, 촉매·환경·기능소재에 중점) 90101.0 대용량 장수명 이차전지 기술 EB0104 금속재료공정기술 ED0508 플라즈마 발생용 부품 nan nan"
7278606608,(주)씨비클라인,EQU 어라운드 뷰 모니터 연동을 위한 후방 물체 감지용 79GHz 초소형 차량용 근거리 레이더 모듈 개발 1425107769.0 2.02e+19 NFEC-2017-06-238348 2017.0 2016.0 P48 중소기업청 S2035 민관공동투자기술개발사업 ACN7018 10115.0 기타 정보통신 부품기술 10401.0 지능형 교통시스템 기술 ED0501 센서부품 nan nan nan nan
7278606608,(주)스마트파워,EQU 능동온도제어시스템을 적용한 비상발전기 PM/NOx 동시저감을 위한 DPF/SCR 장치 개발 및 실증 연구 1485017176.0 2.02e+19 NFEC-2020-12-266328 2020.0 2020.0 P23 환경부 B042 미세먼지 사각지대 해소 저감 실증화 ACH3901 10411.0 기타 정보기술 100101.0 미세먼지 등 대기오염 대응기술 EH0101 대기오염 방지기술 nan nan nan nan
7278606608,국립방재연구원,EQU 지진피해 건축물 긴급 위험도 평가 매뉴얼 개발 1315000485.0 2.01e+19 NFEC-2013-04-178380 2012.0 2012.0 N45 행정안전부 201107125470300A 방재기술연구개발 ACD6126 70000.0 위의 미래유망신기술(6T) 103개 세분류에 속하지 않는 기타 연구 30800.0 자연재해 예측 및 저감기술 P11 시설물안전/유지관리 기술 nan nan nan nan
6178608717,농업회사법인(주)제우스,EQU 제주산 농산물의 건조를 통한 대사증후군 개선 건강지향형 식품 개발 1415171463.0 2.02e+19 NFEC-2021-06-271052 2021.0 2020.0 P21 산업통상자원부 2.11E+22 지역혁신클러스터육성(R&D) ACQ0764 20218.0 식품생명공학기술 60401.0 다기능 융·복합소재 기술 LB1704 식품가공학 LB1803 영양대사조절 LB1804 맞춤형 영양식품
6178608717,(주)제우스,EQU 300mm 반도체 웨이퍼 가공용 매엽식 실리콘 질화막 습식 식각 및 세정 장비기술 개발 1425096034.0 2.02e+19 NFEC-2016-05-209589 2016.0 2015.0 P48 중소기업청 S5110 WC300 R&D ZA55398 10112.0 집적회로기술 10502.0 초고집적 반도체 공정 및 장비 기술 ED0203 에칭장비 nan nan nan nan
6178608717,한국해양과학기술원,EQU 남해 특별관리해역 생태계 건강지수(MEHI) 개발사업 1525003392.0 2.01e+19 NFEC-2014-01-185063 2013.0 2013.0 P27 해양수산부 5.81E+22 한국해양과학기술원연구운영비지원 ACF0884 50411.0 해양환경 관리기술 30600.0 해양오염 평가 및 저감기술 ND08 해양과학 ND10 해양생명 LA11 생물위해성
6178608717,동진쎄미켐,EQU 모듈 상용화 기술개발 1415132299.0 2.01e+19 NFEC-2014-06-189304 2013.0 2013.0 P21 산업통상자원부 2.15E+22 신재생에너지융합원천기술개발(전력기금) ABW2098 50218.0 기타 에너지기술 31800.0 태양에너지기술 EF0601 태양광 nan nan nan nan
6178608717,한국생산기술연구원(재단),EQU 고효율 Advanced PERC 태양광 모듈 핵심기술개발 1415160089.0 2.02e+19 NFEC-2019-02-253973 2018.0 2018.0 P21 산업통상자원부 U50072 신재생에너지핵심기술개발 ACH9747 50218.0 기타 에너지기술 20102.0 범죄·테러 통합 지능형 예측·대응시스템 기술 EF9999 달리 분류되지 않는 에너지/자원 nan nan nan nan
6178608717,주성엔지니어링(주),EQU 100MW급 n형 이종접합 결정질 실리콘 태양전지의 핵심 공정장비 기술개발 1415143341.0 2.02e+19 NFEC-2017-04-237156 2016.0 2015.0 P21 산업통상자원부 U50072 신재생에너지핵심기술개발(전력)(R&D) ZC80340 50211.0 에너지소재 기술 20102.0 태양에너지 기술 EF0601 태양광 nan nan nan nan
6178608717,동진쎄미켐,EQU 모듈화 요소기술 개발 1415116683.0 2.01e+19 NFEC-2013-06-179511 2012.0 2011.0 N38 지식경제부 201107453510321A 신재생에너지융합원천기술개발(전력기금) ABW2098 50218.0 기타 에너지기술 31800.0 태양에너지기술 M0601 태양광 nan nan nan nan
6178608717,영남대학교,EQU 대경 태양전지/모듈 소재공정 지역혁신센터 1415112784.0 2.01e+19 NFEC-2011-09-148488 2011.0 2010.0 N38 지식경제부 201007442010304B 지역특화산업육성 7002016 50218.0 기타 에너지기술 31800.0 태양에너지기술 M06 신재생에너지 C08 전기화학 nan nan
6178608717,한국전자부품연구원,"EQU 나노기술 집적센터 구축사업(나노공정, 장비분야) 1415090719.0 2.01e+19 NFEC-2010-12-126733 2009.0 2008.0 N38 지식경제부 200807432330302A 반도체디스플레이전략기술개발 ZD00897 30418.0 기타 나노기반 공정기술 41400.0 초정밀 가공시스템기술 I4 전기·전자 nan 반도체 nan nan"
1191209356,가야에이엠에이(주),EQU 자동차 에어백 가스발생기용 분말 소결 필터 개발 1410045046.0 2.01e+19 NFEC-2011-01-133810 2006.0 2006.0 38 산업자원부 2.30E+15 부품소재기술개발 ZA82258 50111.0 대기오염물질 저감 및 제거기술 41700.0 고기능 금속소재기술 G1 재료 nan 금속재료 nan nan
1191209356,순천대학교,EQU 차세대 전략산업용 희유자원 실용화 센터 1415112772.0 2.01e+19 NFEC-2011-01-134609 2010.0 2010.0 N38 지식경제부 201007442010304B 지역특화산업육성 7000705 50218.0 기타 에너지기술 41700.0 고기능 금속소재기술 I01 금속재료 nan nan nan nan
1208600530,(주)디에스티인터내셔날,EQU 실시간 마스크 미착용자 인식 및 이상 체온자 식별 시스템 기술개발 1425145860.0 2.02e+19 NFEC-2021-10-273323 2021.0 2020.0 P73 중소벤처기업부 S2019 중소기업기술혁신개발사업(시장대응형) AAR4919 10411.0 기타 정보기술 110301.0 지능형 빅데이터 분석 및 활용 기술 EE0202 S/W 솔루션 nan nan nan nan
1308100462,서울대학교,EQU 지능형 로봇 센서 1440001639.0 2.01e+19 NFEC-2011-01-135238 2004.0 2004.0 20 정보통신부 2.40E+15 정보통신원천기술개발(기금) 7006431 10000.0 IT분야 10000.0 <비전Ⅰ. 정보-지식-지능화 사회 구현> 분야 I 전기·전자 nan nan nan nan
1308100462,(주)나인티시스템,EQU (국문) 실내외 겸용 광역 Localization Sensor 개발 1415086616.0 2.01e+19 NFEC-2011-01-138962 2008.0 2008.0 N38 지식경제부 200807420530402A IT성장동력기술개발 ZA09324 10411.0 기타 정보기술 12300.0 인공지능·지능로봇 기술 I3 전기·전자 nan 전자요소기술 nan nan
