BusinessNum,PublicationAgency,MergedText
2068108659,(주)아이커머,유·무선 통합 게이트웨이 시스템 개발 대한민국 1425072629.0 유무선 통합 게이트웨이 시스템 개발 조영진
1223503883,(주)세종이엔씨,토양 중 석면 처리기술 개발 대한민국 1425083206.0 토양 중 석면 처리기술 개발 민경남
1223503883,(주)세종이엔씨,충격력을 최소화한 분급 및 원료 물성에 따른 실시간 공정최적화를 통한 베트남 미연탄소 고함량 플라이애시 스마트 정제 팩토리 기술 개발 대한민국 1425129655.0 충격력을 최소화한 분급 및 원료 물성에 따른 실시간 공정최적화를 통한 베트남 미연탄소 고함량 플라이애시 스마트 정제 팩토리 기술 개발 민경남
1223503883,(주)세종이엔씨,암반에서 확장 가능한 굴착비트와 확공기술 개발 대한민국 1425076244.0 암반에서 확장 가능한 굴착비트와 확공기술 개발 민경남
5038104976,동양테크,자동화 포장기계 시스템 개발 및 향상 대한민국 1425091298.0 자동화 포장기계 시스템 개발 및 향상 최지훈
1108102498,이마린,국제 해양 GIS 표준기술 기반 차세대 항행 정보지원 시스템 기술 개발 대한민국 1415139999.0 국제 해양 GIS 표준기술 기반 차세대 항행 정보지원 시스템 기술 개발 김웅규
1108102498,이마린,고장예측진단기반 선박유지보수를 위한 스마트 RMS SW개발 대한민국 1711060392.0 고장예측진단기반 선박유지보수를 위한 스마트 RMS SW개발 박민식
1108102498,이마린,고장예측진단기반 선박유지보수를 위한 스마트 RMS SW개발 대한민국 1711045907.0 고장예측진단기반 선박유지보수를 위한 스마트 RMS SW개발 박민식
1268109813,제이에스씨,"아동의 창의성과 평생 독서습관 형성을 위한 가상현실(VR/AR) 융복합 기술 기반 고실감 감성 상호작용이 가능한 가상현실 동화나라 에듀테인먼트 콘텐츠 및 스마트 학습 솔루션 대한민국 1425104073.0 아동의 창의성과 평생 독서습관 형성을 위한 가상현실 VR,AR 융복합 기술 기반 고실감 감성 상호작용이 가능한 가상현실 동화나라 에듀테인먼트 콘텐츠 및 스마트 학습 솔루션 이세환"
1198606041,쿠엔즈버킷,"식물성 유지자원 생산, 가공, 부산물 자원순환의 고부가가치 창출 기술 확보 및 글로벌 시장 진입 대한민국 1425130602.0 식물성 유지자원 생산,가공,부산물 자원순환의 고부가가치 창출 기술 확보 및 글로벌 시장 진입 박정용"
2068105460,(주)해든브릿지,글로벌 SNS(모바일 메신저 포함)를 이용한 모바일 영상대화 기반 에코시스템 개발 대한민국 1425101656.0 글로벌 SNS(모바일 메신저 포함)를 이용한 모바일 영상대화 기반 에코시스템 개발 남궁환식
2068105460,(주)해든브릿지,3D Depth 카메라를 이용한 반응형 가상 현실 기반의 Immersive Telepresence 대한민국 1425103867.0 3D Depth 카메라를 이용한 반응형 가상 현실 기반의 Immersive Telepresence 남궁환식
2068105460,(주)해든브릿지,논술교육 e-솔루션 개발 및 디지털컨텐츠 구축 대한민국 1425064204.0 논술교육 e러닝 솔루션 개발 및 디지털컨텐츠 구축 남궁환식
2118805551,(주)블랙스톤,휴대폰을 이용한 학교폭력 사전감지 시스템 개발 및 서비스 제공 대한민국 1425073633.0 휴대폰을 이용한 학교폭력 사전감지 시스템 개발 및 서비스 제공 김형표
2118805551,(주)블랙스톤,IoT를 활용한 보행중 스마트폰 안심서비스 플랫폼 대한민국 1425098316.0 IoT를 활용한 보행중 스마트폰 안심서비스 플랫폼 김형표
2118805551,(주)블랙스톤,스미싱 차단앱을 활용한 기업 그린메시지서비스 플랫폼 구축 대한민국 1425082507.0 스미싱 차단앱을 활용한 기업 그린메시지서비스 플랫폼 구축 김형표
3128609324,(주)비티씨,"천연물 기반 남성갱년기 증상(전립선비대증, 탈모) 개선효과가 있는 기능성 식품 개발 대한민국 1425094624.0 천연물 기반 남성갱년기 증상(전립선비대증, 탈모) 개선 효과가 있는 기능성 식품 개발 김태영"
3128609324,(주)비티씨,효소(탄나아제)처리 카테킨을 이용한 근손실 억제 기능성 식품 소재 개발 대한민국 1425114474.0 효소 (탄나아제) 처리 카테킨을 이용한 근 손실 억제 기능성 식품 소재 개발 문주명
3128609324,(주)비티씨,정밀제어 로봇을 이용한 자동차 조향/구동 SHAFT JOINT 베어링의 조립부 내경 측정 시스템 개발 대한민국 1425087883.0 정밀제어 로봇을 이용한 자동차 조향/구동 SHAFT JOINT 베어링의 조립부 내경 측정 시스템 개발 임춘식
1198103533,에이치아이엘(주),리스트 스퀘어스 방식을 이용한 인터넷 기반의 인공지능 심장질환진단 S/W 개발 대한민국 1440001818.0 리스트 스퀘어스 방식을 이용한 인터넷 기반의 인공지능 심장질환진단 S/W 개발 기술 김상용
1198103533,에이치아이엘(주),생체신호 융복합 처리 기능을 보유하는 U-헬스 시스템 개발 대한민국 1425067182.0 생체신호 융복합 처리 기능을 보유하는 U-헬스 시스템 개발 류향신
6108104226,(주)유에스티,"최대 20,000cycle 운전이 가능한 FOUP 방식용 로드포트(Load Port) 웨이퍼 카세트 도어 개폐장치 개발기술 대한민국 1425085420.0 최대 20,000cycle 운전이 가능한 FOUP 방식용 로드포트(Load Port) 웨이퍼 카세트 도어 개폐장치 개발기술 방민규"
6108104226,(주)유에스티,중온용(Af>70℃) Ti-Ni계 형상기억합금(SMA) 스프링의 초탄성효과 및 형상기억효과를 이용 정온 · 정유량 기능을 갖는 사계절용 에너지 절약형 자동온수조절밸브 개발 대한민국 1425076016.0 중온용(Af>70℃) Ti-Ni계 형상기억합금(SMA) 스프링의 초탄성효과 및 형상기억효과를 이용 정온 · 정유량 기능을 갖는 사계절용 에너지 절약형 자동 온수조절밸브 개발 이용화
8468800400,픽셀아이,화재대피시스템을 위한 Bluetooth Low Energy 기반 핑거프린팅 실내측위기술 개발 대한민국 1425119150.0 화재대피시스템을 위한 Bluetooth Low Energy 기반 핑거프린팅 실내측위기술 개발 김영수
2148604846,(주)일우텍,원적외선/바이오활성탄 흡착 공정에 의한 실내 공기정화 시스템 개발 대한민국 1425076122.0 원적외선/바이오활성탄 흡착 공정에 의한 실내 공기정화 시스템 개발 김성일
2048600629,휴네이처,NFC 태그와 WebRTC를 활용한 실시간 방문자 신분확인 시스템 개발 대한민국 1425098184.0 NFC 테그와 WebRTC를 활용한 실시간 방문자 신분확인 시스템 개발 안병구
1118107596,(주)디엔텍,Hybrid Type 분산설비 개발 대한민국 1425085847.0 Hybrid Type 분산설비 개발 정찬호
1118107596,(주)디엔텍,MLCC용 No Beads 분산기 개발 대한민국 1425072551.0 MLCC용 No Beads 분산기 개발 정찬호
1798701465,리반,디바이스 실내측위 인지기술기반 출입인증 시스템 대한민국 1425130592.0 디바이스 실내측위 인지기술기반 출입인증 시스템 이철규
2143107068,헵시바(주),고효율 양력형 수직축 풍력발전기 개발 (6kW) 대한민국 1415113706.0 고효율 양력형 수직축 풍력발전기 개발 (6kW) 남효우
1248706048,이디티,확장 가능한 고속의 전자동 정제 분류 병 포장 시스템 대한민국 1425131014.0 확장 가능한 고속의 전자동 정제 분류 병 포장 시스템 임성일
1148103268,(주)엠쓰리모바일,본질안전회로를 이용한 방폭형 산업용PDA 개발 대한민국 1415117194.0 본질안전회로를 이용한 방폭형 산업용PDA 개발 조성제
1148103268,(주)엠쓰리모바일,WINDOWS 10 및 안드로이드 OS를 동시에 사용할 수 있는 듀얼 OS 기반 산업용 PDA 개발 대한민국 1425099668.0 WIMDOWS10 및 안드롤이드 OS를 동시에 사용할 수 있는 듀얼OS 기반 산업용 PDA 개발 최인엽
2068603237,주식회사 우신이엔지,수평교반 이송장치가 장착된 고효율 가축분뇨 퇴비화 에스컬레이터의 개발 대한민국 1395062533.0 수평교반 이송장치가 장착된 고효율 가축분뇨 퇴비화 에스컬레이터의 개발 이필원
3428108439,팀와이퍼,IoT통신망을 활용한 OBD2기반 차량 안전운행 진단 평가 시스템 대한민국 1711048215.0 IOT통신망을 활용한 OBD2 기반 차량 안전운행 진단 평가 시스템 문현구
2158603920,이노룰스(주),룰 기반 상품 시스템 기술 개발 대한민국 1415086625.0 룰기반 상품 시스템 개발 심현섭
2158603920,(주)이노룰스,지능형 규칙기반 통합 금융 상품 관리 시스템 대한민국 1711026409.0 지능형 규칙기반 통합금융상품 관리시스템 개발 심현섭
2158603920,(주)이노룰스,"100배 빠른 TPS, Global No.1 BRMS 개발 대한민국 1711045086.0 100배 빠른 TPS, Global No.1 BRMS 개발 박종배"
1018100111,(주)마크애니,클라우드 기반의 OTT 서비스의 저작권 보호를 위한 실시간 포렌식마크 융합형 Trackable DRM 시스템 개발 대한민국 1415145937.0 클라우드 기반의 OTT 서비스의 저작권 보호를 위한 실시간 포렌식마크 융합형 Trackable DRM 시스템 개발 이병훈
1018100111,마크애니(주),전자문서 자동 위변조 확인 시스템 개발 대한민국 1440002040.0 전자문서자동위·변조확인시스템개발 김규태
1018100111,(주)마크애니,초고화질 및 화질열화 동영상 콘텐츠에 대한 CFC(Continuous Feature Code) 기반 실시간 보호-필터링 및 검색 SW 플랫폼 기술 개발 대한민국 1425111961.0 초고화질 및 화질열화 동영상 콘텐츠에 대한 CFC(Continuous Feature Code) 기반 실시간 보호-필터링 및 검색 SW 플랫폼 기술 개발 신동환
1018100111,(주)마크애니,마이크로 라이센싱 기반의 3D 프린팅 디지털 저작물 보호 및 관리 기술 개발 대한민국 1711055243.0 마이크로 라이센싱 기반의 3D 프린팅 디지털 저작물 보호 및 관리 기술 개발 최종욱
1018100111,(주)마크애니,AI 기반의 상품 이미지 분석을 통한 맞춤형 상품추천 및 위조상품 선별 기술 개발 대한민국 1415167278.0 AI 기반의 상품 이미지 분석을 통한 맞춤형 상품추천 및 위조상품 선별 기술 개발 최종욱
1018100111,마크애니(주),개방형 차량 표준 플랫폼 기술 개발 대한민국 1415109705.0 개방형 차량 표준 플랫폼 개발 최종욱
1018100111,마크애니(주),디지털 워터마킹 원천기술 및 응용기술 개발 대한민국 1350001075.0 디지털 워터마킹 원천기술 및 응용기술 개발 최종욱
1018100111,마크애니(주),실시간 대용량 데이터 유통을 위한 온-오프 하이브리드 블록체인 기술 개발 대한민국 1711073967.0 실시간 대용량 데이터 유통을 위한 온-오프 하이브리드 블록체인 기술 개발 최종욱
1018100111,(주)마크애니,Sound QR Code 플랫폼 기반의 사운드 명함 대한민국 1425080121.0 Sound QR Code  플랫폼 기반의 사운드 명함 신동환
1018100111,마크애니(주),영지식증명을 활용한 온체인 기반 전자 계약 응용 플랫폼 개발 대한민국 1711126441.0 영지식증명을 활용한 온체인 기반 전자 계약 응용 플랫폼 개발 신동환
1018100111,(주)마크애니,UHD급 방송콘텐츠의 고성능 포렌식마크 삽입 IP 및 SoC 개발 대한민국 1415153561.0 UHD급 방송콘텐츠의 고성능 포렌식마크 삽입 IP 및 SoC 개발 이병훈
1018100111,마크애니(주),실시간 대용량 데이터 유통을 위한 온-오프 하이브리드 블록체인 기술개발 대한민국 1711102770.0 실시간 대용량 데이터 유통을 위한 온-오프 하이브리드 블록체인 기술 개발 최종욱
1018100111,마크애니(주),마이크로 라이센싱 기반의 3D 프린팅 디지털 저작물 보호 및관리 기술 개발 대한민국 1711055243.0 마이크로 라이센싱 기반의 3D 프린팅 디지털 저작물 보호 및 관리 기술 개발 최종욱
1018100111,(주)마크애니,데이터 보안을 위한 서버 기반의 키 없는 고성능 전자서명 및 시간 검증 시스템 대한민국 1425094519.0 데이터 보안을 위한 서버 기반의 키 없는 고성능 전자서명 및 시간 검증 시스템 이동욱
1018100111,마크애니(주),OMA 표준에 기반한 무선 DRM 기술개발에 관한 연구 대한민국 1440001291.0 OMA 표준에 기반한 무선 DRM 기술개발 김종원
4098607677,(주)바른기술,국가표준규격 적용한 홈네트워크 상호연동 스마트 홈네트워크 서비스 대한민국 1425073557.0 국가표준규격 적용한 홈네트워크 상호연동 스마트 홈네트워크 서비스 박채민
4098607677,(주)바른기술,월패트형 방송통신 융합 홈 게이트웨이 서버 개발 대한민국 1425064392.0 월패드형 방송통신 융합 홈 게이트웨이 서버 개발 박채민
1050200076,(주)나인,LED 조명용 히트싱크의 방열 특성 극대화를 위한 표면개질 기술 개발 대한민국 1425067950.0 LED 조명용 히트싱크의 방열 특성 극대화를 위한 표면개질 기술 개발 이동헌
1050200076,(주)나인,200g/㎡ 급 4-way stretch 초박환편니트소재의 무봉제선 stress-free 봉제기술을 이용한 수요자 맞춤형 라이트컴프레션웨어 제조기술 개발 대한민국 1425111167.0 200g/㎡ 급 4-way stretch 초박환편니트소재의 무봉제선 stress-free 봉제기술을 이용한 수요자 맞춤형 라이트컴프레션웨어 제조기술 개발 이희건
4168101042,대한,지역납석을 사용한 불연성 수계 무기페인트 개발 대한민국 1425111013.0 지역납석을 사용한 불연성 수계 무기페인트 개발 조태영
3018104191,(주)에스씨티,빅데이터 기반의 고주파 유도 용해로 폭발 및 고장예지를 위한 지능형 클라우드 서비스 대한민국 1425131475.0 빅데이터 기반의 고주파 유도 용해로 폭발 및 고장예지를 위한 지능형 클라우드 서비스 서창성
3018104191,(주)에스씨티,임상시험용 아데노바이러스 제조 및 품질평가 원천기술 개발과 산업화 대한민국 1415122016.0 임상시험용 아데노바이러스 제조 및 품질평가 원천기술 개발과 산업화 최영국
1101603716,(주)지이테크,다단 하이브리드(MEB system)을 이용한 염색업종 사업장 미세먼지 저감 기술 개발 대한민국 1425129358.0 다단 하이브리드(MEB system)을 이용한 염색업종 사업장 미세먼지 저감 기술 개발 정용식
1101603716,(주)지이테크,산업폐수의 고효율 생물막 처리를 위한 피혁부산물의 폐단백질 생물막 담체 제조기술 개발 대한민국 1425072682.0 산업폐수의 고효율 생물막 처리를 위한 피혁부산물의 폐단백질 생물막 담체 제조기술 개발 조윤현
1260104327,(주)한성,고강도 판재 부품의 변형제어 금형기술개발 대한민국 1425075665.0 고강도 판재 부품의 변형제어 금형기술개발 백승원
1260104327,(주)한성,열·소성 융합공정에 의한 고단 변속기용 극저변형 록업 클러치 피스톤 개발 대한민국 1425085834.0 열·소성 융합공정에 의한 고단 변속기용 극저변형 록업 클러치 피스톤 개발 백승원
1198602774,(주)인우기술,소셜 스트림 기반 속성별제품평판 자동분석 및 검색 솔루션 대한민국 1425081239.0 소셜 스트림 기반 속성별제품평판 자동분석 및 검색 솔루션 송민선
3178107501,제이에스씨,"아동의 창의성과 평생 독서습관 형성을 위한 가상현실(VR/AR) 융복합 기술 기반 고실감 감성 상호작용이 가능한 가상현실 동화나라 에듀테인먼트 콘텐츠 및 스마트 학습 솔루션 대한민국 1425104073.0 아동의 창의성과 평생 독서습관 형성을 위한 가상현실 VR,AR 융복합 기술 기반 고실감 감성 상호작용이 가능한 가상현실 동화나라 에듀테인먼트 콘텐츠 및 스마트 학습 솔루션 이세환"
6758808382,에이아이시스템즈(주),MDPS 소음 진동 분석기 개발 대한민국 1425094349.0 MDPS 소음 진동 분석기 개발 박한영
6758808382,에이아이시스템즈(주),자동화 음향공진 비파괴 검사기 개발 대한민국 1711046768.0 자동화 음향공진 검사기 개발 김진영
6758808382,에이아이시스템즈(주),자동차 Disc FRF 분석기 개발 대한민국 1425080412.0 자동차 Disc FRF 분석기 개발 오수복
6758808382,에이아이시스템즈(주),NAS-FPN을 이용한 이상행동 식별·추적 알고리즘 개발 대한민국 1711120528.0 NAS-FPN을 이용한 이상행동 식별·추적 알고리즘 개발 조장우
5898700849,넥스트키,유무선기반의 한글메신저 타이프크래프트게임 개발 기술 대한민국 1445006512.0 유무선기반의 한글메신저 타이프크래프트게임 개발 신동수
5898700849,넥스트키,영유아 Phonics 교수용 에듀테인먼트의 VR/AR 영상 콘텐츠 서비스를 위한 플랫폼 및 전용 어플 개발 대한민국 1425120965.0 영유아 Phonics 교수용 에듀테인먼트의 VR/AR 영상 콘텐츠 서비스를 위한 플랫폼 및 전용 어플 개발 성충경
1170307289,테크원(주),지능형 LED가로등과 무선 메시 네트워크 기반에의한 가로등 조명제어 시스템의 기술개발 대한민국 1415115849.0 지능형 LED가로등과 무선 메시 네트워크 기반에의한 가로등 조명제어 시스템의 기술개발 김재권
2208802869,유플렉스소프트,사용자 선택형 올인원(All in One) 클라우드 서비스 플랫폼 개발 대한민국 1711028358.0 사용자 선택형 올인원(All in One) 클라우드 서비스 플랫폼 개발 김병섭
2098803832,인사이터,"인공지능 및 빅데이터를 활용한 수능, 공무원 수험생 영어 시험 점수 예측 시스템 및 영어 수준 테스트 개발 대한민국 1425130164.0 인공지능 및 빅데이터를 활용한 수능, 공무원 수험생 영어 시험 점수 예측 시스템 및 영어 수준 테스트 개발 남성전"
2098803832,인사이터,빅데이터와 인공지능을 활용한 영어 기출문제 분석 시스템 개발 대한민국 1425103860.0 빅데이터와 인공지능을 활용한 영어 기출문제 분석 시스템 개발 남성전
1121808045,(주)영진산업,면 및 폴리에스터 프리미엄 니트 제품의 원가절감 및 견뢰도 증진 가공제 개발 대한민국 1425128506.0 면 및 폴리에스터 프리미엄 니트 제품의 원가절감 및 견뢰도 증진 가공제 개발 이귀왕
1121808045,(주)영진산업,친환경 고속합지 벽지용 수성접착제 및 One step 제조공정 개발 대한민국 1425063989.0 친환경 고속합지 벽지용 수성접착제 및 One step 제조공정 개발 이미자
4208702539,글로벌코딩연구소,Iot 기반 홈씨크릿 피지컬SW 모듈개발 대한민국 1425111312.0 Iot 기반 홈씨크릿 피지컬SW 모듈개발 이창훈
4208702539,글로벌코딩연구소,텍스트 기반 IoT 기반 코딩 교육 이러닝 플렛폼 개발 대한민국 1425119158.0 지능센서를 활용한 시나리오기반 코딩교육 이러닝 플랫폼 개발 이창훈
4938600611,라온시스템,히팅케이블 병렬회로 연결 가공공정 자동화(Cable Sheath Stripper) 대한민국 1425086500.0 히팅케이블 병렬회로 연결 가공공정 자동화(Cable Sheath Stripper) 유인환
3278700803,닷,시각장애인의 스마트 관람을 위한 멀티모달 전시안내 단말 및 저작 기술 개발 대한민국 1375027119.0 시각장애인의 스마트 관람을 위한 멀티모달 전시안내 단말 및 저작 기술 개발 김주윤
1180603979,(주)티엠씨,LNG 운반선 내 화물창의 새로운 1차 방벽 금형(Mold) 개발 대한민국 1425063930.0 LNG 운반선 내 화물창의 새로운 1차방벽 금형(mold) 개발 김성수
1180603979,(주)티엠씨,실시간 모션 네트워크기반 다축 유압 서보 제어기 개발 대한민국 1425083359.0 실시간 모션 네트워크기반 다축 유압 서보 제어기 개발 신동만
1180603979,(주)티엠씨,마그네슘 산화아연 기반 다층구조 투명전극을 이용한 터치패널 제조기술 개발 대한민국 1711034760.0 마그네슘 산화아연 기반 다층구조 투명전극을 이용한 터치패널 제조기술 개발 김유신
1180603979,(주)티엠씨,슈퍼섬유가 적용된 기존 제품대비 기계적 강도가 150%이상인 대형 크레인용 EPSL(Electrical Power Supply line) 개발 대한민국 1415135650.0 슈퍼섬유가 적용된 기존 제품대비 기계적 강도가 150%이상인 대형 크레인용 EPSL(Electrical Power Supply line) 개발 신민철
1180603979,(주)티엠씨,마그네슘 산화아연 기반 다층구조 투명전극을 이용한 터치패널 제조기술 개발 대한민국 1711046009.0 마그네슘 산화아연 기반 다층구조 투명전극을 이용한 터치패널 제조기술 개발 김유신
1180603979,(주)티엠씨,LNG 화물창용 금속형 2차방벽 멤브레인 금형개발 대한민국 1425086509.0 LNG 화물창용 금속형 2차방벽 멤브레인 금형개발 조원제
4022000075,(주)우진,자기 출력형 중성자 검출기 및 감도측정기술 개발 대한민국 1410059317.0 자기 출력형 중성자 검출기 및 감도측정기술 개발 유계현
4022000075,(주)우진,철도 시공을 위한 14톤급 굴삭기용 궤도 주행장치 및 어태치먼트 개발 대한민국 1425106282.0 철도 시공을 위한 14톤급 굴삭기용 궤도 주행장치 및 어태치먼트 개발 노상철
4022000075,우진(주),원전 주급수유량 정밀측정용 초음파유량계(Spool Piece Type) 국산화 개발 대한민국 1425066597.0 원전 주급수유량 정밀측정용 초음파유량계(Spool Piece Type) 국산화 개발 유계현
1208109353,포스트미디어,다시점 파노라마동영상 기반의 스마트기기용 인터렉티브 동영상 서비스 개발 대한민국 1425073648.0 다시점 파노라마동영상 기반의 스마트기기용 인터렉티브 동영상 서비스 개발 임상민
1208109353,포스트미디어,공간 데이터기반 문화콘텐츠 창·제작 인프라 생성 기술 개발 대한민국 1375026774.0 공간 데이터기반 문화콘텐츠 창·제작 인프라 생성 기술 개발 홍승모
1208109353,포스트미디어,실감 체험형 콘텐츠 기반 스마트 스트리트 구현 기술 개발 대한민국 1711026749.0 실감 체험형 콘텐츠 기반 스마트 스트리트 구현 기술 개발 김학용
1208109353,포스트미디어,K-culture Time Machine : 시·공간 연결형 문화콘텐츠 생성 및 제공 기술개발 대한민국 1375025932.0 K-Culture Time Machine : 시·공간 연결형 문화콘텐츠 생성 및 제공 기술 개발 홍승모
1208109353,포스트미디어,K-Culture Time Machine : 시·공간 연결형 문화콘텐츠 생성 및 제공 기술 개발 대한민국 1375026078.0 K-Culture Time Machine : 시 공간 연결형 문화콘텐츠 생성 및 제공 기술 개발 홍승모
1208109353,포스트미디어,실감 체험형 콘텐츠 기반 스마트 스트리트 구현 기술 개발 대한민국 1711035282.0 실감 체험형 콘텐츠 기반 스마트 스트리트 구현 기술 개발 임호섭
1208109353,포스트미디어,공간 데이터기반 문화콘텐츠 창·제작 인프라 생성 기술 개발 대한민국 1375026613.0 공간 데이터기반 문화콘텐츠 창·제작 인프라 생성 기술 개발 홍승모
1208109353,포스트미디어,K-Culture Time Machine : 시∙공간 연결형 문화콘텐츠 생성 및 제공 기술개발 대한민국 1375026318.0 K-Culture Time Machine : 시 공간 연결형 문화콘텐츠 생성 및 제공 기술 개발 홍승모
1208109353,포스트미디어,IPTV와 공간체험형 영상서비스를 결합한 양방향 방송 및 광고 서비스 개발 대한민국 1425061765.0 IPTV와 공간체험형 영상서비스를 결합한 양방향 방송 및 광고 서비스 개발 장재만
1208109353,포스트미디어,Stereo 3D용 DID를 지원하는 증강현실용 셋탑박스 및 S/W개발 대한민국 1425061592.0 Stereo 3D용 DID를 지원하는 증강현실용 셋탑박스 및 S/W개발 홍승모
1208109353,포스트미디어,글로벌 스트리트뷰 및 공간정보 기반 360도 VR 콘텐츠 저작도구 플랫폼 개발 대한민국 1711102984.0 글로벌 스트리트뷰 및 공간정보 기반 360도 VR 콘텐츠 저작도구 플랫폼 개발 홍승모
1208109353,포스트미디어,맞춤형 시기능 강화 웨어러블 디바이스 및 훈련 플랫폼 개발 대한민국 1415155122.0 맞춤형 시기능 강화 웨어러블 디바이스 및 훈련 플랫폼 개발 임호섭
1138600332,매플렉스,주행 시뮬레이션용 3D 영상 제작 프로그램 개발 대한민국 1425118550.0 주행 시뮬레이션용 3D 영상 제작 프로그램 개발 박철홍
6178602012,비전아이티,주의 환경에 강인한 특정영역 검출 알고리즘을 활용한 병충해 식별 드론 개발 및 병충해 실시간 통합 모니터링 시스템 개발 대한민국 1425094353.0 주의 환경에 강인한 특정영역 검출 알고리즘을 활용한 병충해 식별 드론 개발 및 병충해 실시간 통합 모니터링 시스템 개발 고기영
6052508486,(주)유성텔레콤,열가소성 수지/탄소섬유 복합체를 이용한 모바일기기 케이스 개발 대한민국 1425087421.0 열가소성 수지/탄소섬유 복합체를 이용한 모바일 기기 케이스 개발 김진국
6052508486,(주)유성텔레콤,스마트폰 부자재 수동조립공정의 자동화 장비 개발 대한민국 1425098034.0 스마트폰 부자재 수동조립공정의 자동화 장비 개발 김진국
3408105350,어바웃그룹,자폐성 장애를 위한 혼합형 디지털 치료제 연구 기획 대한민국 1711125722.0 자폐성 장애를 위한 혼합형 디지털치료제 기술 사업 기획 허석재
1258102775,광성기업,"EURO-6 배기가스 규제 대응을 위한 나노셀룰로오스 고분자 복합재료를 이용한 친환경, 고강도, 경량화 및 원가절감을 위한 SUV차량용 러기지 보드 제조기술 개발 대한민국 1425129278.0 EURO-6 배기가스 규제 대응을 위한 나노셀룰로오스 고분자 복합재료를 이용한 친환경, 고강도, 경량화 및 원가절감을 위한 SUV차량용 러기지 보드 제조기술 개발 신철민"
1258102775,광성기업,"연속섬유강화복합재료를 이용한 고강도, 고강성, 난연성능을 보유한 전기자동차용 배터리 팩 케이스 커버 개발 대한민국 1415163723.0 연속섬유강화복합재료를 이용한 고강도 고강성 난연성능을 보유한 전기자동차용 배터리 팩 케이스 커버 개발 신철민"
1283600230,(주)우진,철도 시공을 위한 14톤급 굴삭기용 궤도 주행장치 및 어태치먼트 개발 대한민국 1425106282.0 철도 시공을 위한 14톤급 굴삭기용 궤도 주행장치 및 어태치먼트 개발 노상철
1283600230,(주)우진,측정불확도 1.0 %급 요소수미터 성능평가를 위한 실사용 조건의 검사설비 개발 대한민국 1415140506.0 측정불확도 1.0 %급 요소수미터 성능평가를 위한 실사용 조건의 검사설비 개발 남기한
1283600230,우진(주),원전 주급수유량 정밀측정용 초음파유량계(Spool Piece Type) 국산화 개발 대한민국 1425066597.0 원전 주급수유량 정밀측정용 초음파유량계(Spool Piece Type) 국산화 개발 유계현
1283600230,(주)우진,환경개선용 고규소 내산주철 재료설계 및 양산기술 대한민국 1480000266.0 환경개선용 고규소 내산주철 재료설계 및 양산기술 백승한
1081100472,(주)심텍,전립선 치료용 Water jet 수술기구 개발 대한민국 1425054077.0 전립선 치료용 Water Jet 수술기구 개발 김창식
8838609403,건영산업,자동차 쇽업쇼버 스트러트마운팅의 볼트&베어링압입 공정자동화장치기술개발 대한민국 1425118175.0 자동차 쇽업쇼버 스트러트마운팅의 볼트&베어링압입 공정자동화장치기술개발 유영술
1238600907,유스텍(주),스태퍼 리퍼비싱용 얼라이먼트 부품 표준화 대한민국 1425051471.0 스태퍼 리퍼비싱용 얼라이먼트 부품 표준화 김경식
1238600907,(주)유스텍,나노패터닝을 이용한 고효율 LED 면광원 개발 대한민국 1425054621.0 나노패터닝을 이용한 고효율 LED 면광원 개발 김경식
1238600907,(주)유스텍,Reticle System 개발 대한민국 1415109235.0 Reticle System 개발 박완식
2208700301,헤브론스타(주),국립과학수사연구원 R&D사업 성과분석 및 중장기 기획연구 대한민국 1315000441.0 국과수 R&D사업 성과분석 및 중장기 기획연구 최현
2170400172,우진(주),원전 주급수유량 정밀측정용 초음파유량계(Spool Piece Type) 국산화 개발 대한민국 1425066597.0 원전 주급수유량 정밀측정용 초음파유량계(Spool Piece Type) 국산화 개발 유계현
2170400172,(주)우진,자기 출력형 중성자 검출기 및 감도측정기술 개발 대한민국 1410059317.0 자기 출력형 중성자 검출기 및 감도측정기술 개발 유계현
2170400172,(주)우진,원전 주급수유량 정밀측정용 초음파유량계(Spool Piece Type) 국산화개발 대한민국 1425066597.0 원전 주급수유량 정밀측정용 초음파유량계(Spool Piece Type) 국산화 개발 유계현
1368100289,동우개발,"(자유공모)Non-CO2온실가스 중 CH4가스 활용 및 저감기술 “매립가스(LFG) 최적이용을 위한 In-situ 다기능 최종복토 시스템개발” 대한민국 1485014826.0 (자유공모)Non-CO2온실가스 중 CH4가스 활용 및 저감기술 ""매립가스(LFG) 최적이용을 위한 In-situ 다기능 최종복토 시스템개발"" 이상봉"
6098609175,유니정보,멀티사진 방식 3D스캐닝 기술 기반의 부스형 피규어 제작과 3D프린팅 출력 서비스 플랫폼의 고도화 개발 대한민국 1425137571.0 멀티사진 방식 3D스캐닝 기술 기반의 부스형 피규어 제작과 3D프린팅 출력 서비스 플랫폼의 고도화 개발 주규식
5078606826,씨커스,사이버 위협 Intelligence 분석을 위한 글로벌 위협 정보 수집 및 SIEM 통합 대한민국 1711065567.0 (K-GSS) 사이버 위협 Intelligence 분석을 위한 글로벌 위협 정보 수집 및 SIEM 통합 최경호
5078606826,씨커스,블록체인(Block-Chanin)을 활용한 호스트 기반 통합 보안관리 솔루션 개발 대한민국 1425105784.0 블록체인(Block-Chanin)을 활용한 호스트 기반 통합 보안관리 솔루션 개발 최경호
