BusinessNum,agentName,applicantName,applicationDate,applicationNumber,classificationCode,registrationNumber,title
5028108291,['특허법인 두성'],['주식회사 아이티아이에스'],2018-03-23,4020000000000.0,['44'],4010000000000.0,우리맘 아동정서 행동발달 관찰시스템
2680108957,"['노태정', '김병진']",['박경서'],2007-07-04,5020000000000.0,"['038', '07', '08']",4000000000000.0,클로버 CLOVER
5518109395,,['주식회사 엘앤에스153'],2021-06-21,4020000000000.0,"['09', '42']",,L&S153
2318701032,['홍성표'],['세원이앤씨(주)'],2007-11-27,4020000000000.0,['07'],4010000000000.0,MDS
6998706440,['안영길'],['두리건설주식회사'],2007-04-13,4120000000000.0,['42'],4100000000000.0,"두리건설주식회사 DOOREE DOO REE CONSTRUCTION CO.,LTD"
4221100215,['박천배'],['주식회사 신세계'],1984-08-06,4020000000000.0,['026'],4000000000000.0,동방 플라자 Dongbang Plaza
2988100252,"['윤창일', '강철중', '석혜선', '진천웅']",['(주)나래앤컴퍼니'],1998-02-06,4020000000000.0,['052'],,체인지폰
7912209314,['최석원'],['세하주식회사'],2006-08-16,4120000000000.0,['40'],4100000000000.0,sehacorp
5028108035,['특허법인 신세기'],['대선건설(주)'],2008-05-15,4120000000000.0,"['36', '37']",4100000000000.0,드림채
2298107120,,['주식회사 부뜰정보시스템'],2013-12-26,4020000000000.0,['09'],4010000000000.0,Prime lite
2208100824,['조경임'],['(주)제로투세븐'],2007-03-16,4020000000000.0,['15'],4010000000000.0,four lads:
5048102716,['박희진'],['주식회사 퓨전소프트'],2005-08-03,4020000000000.0,['09'],4010000000000.0,오드아이 odd-i
2958109490,['김경미'],['주식회사 이노테크'],2007-06-22,4020000000000.0,['12'],4010000000000.0,
4268709165,['김정수'],"['주식회사 에스랩', '이정민']",2020-11-06,4020000000000.0,['01'],,Path Lab. With
2118700323,['특허법인태평양'],['주식회사 아이엠씨게임즈'],2013-07-17,4520000000000.0,"['09', '41', '42']",4500000000000.0,트리오브세이비어 TREE of SAVIOR
3668701220,"['신용길', '전준', '김재성']",['주식회사 엔에스아리아'],2018-03-14,4020000000000.0,['35'],4010000000000.0,엔에스아리아
2158705758,['박기하'],['주식회사 헬로월드'],2016-11-24,4020000000000.0,['35'],4010000000000.0,헬로프렌즈
2208605326,['특허법인 수'],['테크빌교육 주식회사'],2020-09-18,4020000000000.0,['42'],,Xlass
2208808783,['이만재'],['주식회사 에이컴메이트코리아'],2014-01-06,4120000000000.0,['35'],4100000000000.0,Gou4u
8051704942,,['에스엘 주식회사'],2003-10-25,5620000000000.0,"['01', '024', '17']",4000000000000.0,세양 엔지니어링
3908701051,['원은섭'],['주식회사 벤타브이알'],2016-12-08,4020000000000.0,['41'],4010000000000.0,Dream Date
5148102244,['안경주'],['(주) 라온 엔터테인먼트'],2016-12-29,4020000000000.0,['09'],,Revolt Tales Runner
2208100380,['양순석'],['주식회사 케이티엔지니어링'],2001-05-07,4120000000000.0,['42'],,mymy mart
6388704575,['수안특허법인'],['베스핀글로벌 주식회사'],2021-01-13,4020000000000.0,"['09', '42']",,베스핀
3908808968,,['굿바이카 주식회사'],2019-01-18,4020000000000.0,"['09', '35']",,사랑의 리튬배터리
2328803139,"['김수진', '윤의섭']",['메가존클라우드 주식회사'],2017-12-06,4020000000000.0,['35'],4010000000000.0,하이퍼렌더
3428102183,['오세계'],['닥스콘 주식회사'],2016-04-08,4120000000000.0,['35'],4100000000000.0,큐북 CUBOOK
4168100221,['서상욱'],['주식회사 이레'],1994-04-04,4020000000000.0,['018'],4000000000000.0,
2158109542,['정상규'],['비케이탑스 주식회사'],2008-01-04,5620000000000.0,['09'],4000000000000.0,동양정보통신(주)
2298100025,['배정일'],['주식회사 아이온커뮤니케이션즈'],2016-12-08,4020000000000.0,['09'],,LAMS
7568600160,,['주식회사 디케이'],2021-08-19,4020000000000.0,['03'],,플랜에이 PLAN A
4880105858,['한양특허법인'],['주식회사 미래넷'],2001-06-19,4020000000000.0,['09'],4010000000000.0,SpeedLearn
7218804836,,['주식회사 메디컬에이아이'],2021-10-01,4020000000000.0,['42'],,Medical Ai
5968806151,['김진동'],['주식회사 비버소프트'],2021-11-19,4020000000000.0,['41'],,공시연 공정한 시험 연구소
2118700067,"['허성원', '서동헌']",['주식회사 에코밸리'],2007-11-27,4020000000000.0,['20'],,ALT BAUM
5158103151,['특허법인 신세기'],['대방건설 주식회사'],2005-07-18,4120000000000.0,['36'],4100000000000.0,노블랜드 NobleLand
2048600568,['특허법인로얄'],['주식회사 두꺼비세상'],2021-01-07,4020000000000.0,"['09', '35']",,아파트너 패스
6118709916,['정호택'],['대한산업주식회사'],1990-07-28,5020000000000.0,"['14', '21', '24', '25', '26']",4000000000000.0,쿠쉬벨 COURCHEVEL
7721801075,,['주식회사 다올'],2021-07-05,4020000000000.0,['20'],,침구친구
2148601217,['특허법인(유한) 대아'],['메가스터디(주)'],2015-09-07,4020000000000.0,['16'],,PEET단기학교 m
2158107851,['김유'],['주식회사 모빌텍'],2004-03-19,4020000000000.0,['09'],,EXCON
2642007244,['오세계'],['주식회사 에스엔텍'],2013-02-12,4120000000000.0,['39'],4100000000000.0,CALLMANER
3548802297,['양성보'],['주식회사 브이런치'],2019-10-11,4020000000000.0,['09'],4020000000000.0,보요 BOYO
2098100082,['이버드특허법인'],['대방건설 주식회사'],2020-07-24,4020000000000.0,['37'],,디맨션
8618705154,['이원희'],['주식회사 티에스건설'],1997-09-06,4120000000000.0,['104'],4100000000000.0,TS TECHNOS
3738604315,['신무연'],['주식회사 청밀'],2019-07-08,4020000000000.0,['35'],4020000000000.0,
5108100737,['특허법인메이저'],['주식회사 이레'],2021-10-14,4020000000000.0,['30'],,몽레스트 mongrest
8358604789,,['주식회사 스마트큐브'],2020-04-03,4020000000000.0,['20'],,SMC Furniture
2118803305,['특허법인충현'],['(주)씨씨시큐리티'],2021-02-09,4020000000000.0,['42'],,CC SECURITY Cloud Computing Security
3012304637,['방상호'],['주식회사 에이치엠지'],2021-10-13,4020000000000.0,['37'],,에이치엠지
2208109206,"['최학현', '황주명']",['드림라인 주식회사'],1999-01-09,4120000000000.0,['38'],4100000000000.0,DREAMLINE 21
6168105026,['김효정'],['금강종합건설(주)'],2015-11-06,4120000000000.0,['37'],4100000000000.0,Hutis
8298802083,,['채움 주식회사'],2013-04-02,4020000000000.0,['21'],,TOPURE
2068102843,['노장오'],['(주)지피클럽'],2021-07-23,4020000000000.0,['30'],,블링미
4138603646,['안영길'],['주식회사 데일리비어'],2022-03-30,4020000000000.0,['30'],,DAILYTOPOKKI
3018108671,"['김석현', '황주명']",['에이스건설 주식회사'],2004-11-05,4120000000000.0,['37'],4100000000000.0,최|첨|단|비|즈|니|스|시|티 에이스 하이테크 시티 ACE HIGH TECHCITY
5541500277,,['주식회사에스테크'],1994-01-29,4120000000000.0,['112'],4100000000000.0,에스테크 주 ES
3898700184,,['주식회사 하스퍼'],2005-07-25,4020000000000.0,['09'],4010000000000.0,KLaUM
2208103601,"['김진학', '한인열']",['주식회사 티맥스 소프트'],2008-04-23,4020000000000.0,['09'],,Tmax ProCRM
2118102410,['김광술'],['주식회사 금강주택'],2005-06-01,4120000000000.0,['36'],,트리니티
2208801654,['특허법인 아이스퀘어'],['주식회사 모비데이즈'],2022-03-28,4020000000000.0,['38'],,mobimeta
2040506805,"['최용래', '이지명']",['(주)썬테크'],2006-03-31,4020000000000.0,['01'],4010000000000.0,UTOPASTE
5158106654,['배인삼'],['경일건설 (주)'],2013-10-11,4120000000000.0,['36'],4100000000000.0,수아지오 SUAGIO
3018109502,,"['김재영', '서진씨엔에스(주)']",2020-12-18,4020000000000.0,['09'],,S-Call
2118109220,['김명섭'],['주식회사 케이티알파'],1999-11-05,4020000000000.0,['16'],,
6998605440,['방상호'],['우미건설 주식회사'],2021-03-24,4020000000000.0,['37'],,린 스트라우스 Lynn StrauS
5158104001,['황의만'],['동광건설 주식회사'],2008-07-16,4120000000000.0,['37'],4100000000000.0,레덴 Leden
4178107384,['이형우'],['주식회사 제이앤비'],2018-04-09,4020000000000.0,['11'],4010000000000.0,더덜이
7810304305,['특허법인 신태양'],['(주)대성테크'],2016-11-09,4020000000000.0,['09'],4010000000000.0,PRODG
4618107952,,['(주)아이렉스 건설'],2016-01-15,4120000000000.0,"['35', '36', '37']",,"ilex Engineering & Construction Co., Ltd."
4188703697,['황종환'],['주식회사 큰나무'],1997-05-03,4120000000000.0,['104'],,큰나무
8658806311,['김현호'],['주식회사 워시스왓'],2015-08-26,4120000000000.0,['37'],4100000000000.0,세탁특공대
3883507282,['정성진'],['주식회사 유진테크'],2013-01-03,4020000000000.0,['07'],4010000000000.0,FALCON
6898108865,,['(주)샤플'],2021-12-24,4020000000000.0,"['09', '18', '25', '42']",,샤플티
2298107526,['박길님'],['양우건설 주식회사'],2005-02-03,4120000000000.0,['36'],4100000000000.0,양우건설 Y
4860409037,['남두용'],['성진산업주식회사'],1992-01-24,4020000000000.0,['036'],,AUTOCOUNT 200
2648101658,['특허법인이상'],['주식회사 코어라인소프트'],2021-04-05,4020000000000.0,"['09', '42']",4020000000000.0,CORELINE
2298100063,,['(주)이스트소프트'],2000-11-15,4020000000000.0,['09'],,
3388608962,['최승욱'],['디케이건설 주식회사'],2016-10-24,4020000000000.0,['37'],4010000000000.0,I NOBLE
7238708372,['구영회'],['주식회사 페이크아이즈'],2022-05-19,4020000000000.0,['09'],,할로우 리퍼
8648605805,['최석원'],['주식회사 디자인피버'],2006-12-26,4120000000000.0,['42'],4100000000000.0,designfever
8878800022,,['주식회사 우진'],1995-07-31,4020000000000.0,['007'],,통발
6588803758,['조영현'],['(주)아우라'],2020-08-19,4020000000000.0,['03'],,셀디나 CELLDNA
8618502331,['특허법인태평양'],['주식회사 에스티유니타스'],2018-01-30,4020000000000.0,['16'],,영단기 세마디영어
2038805482,['황보의'],['주식회사 멘큐'],2021-11-25,4020000000000.0,['44'],,브레인닥터플러스
2128103981,,['(주)한국보원바이오'],2014-09-11,4020000000000.0,['14'],4010000000000.0,
4141405133,['이형규'],['대신정보통신(주)'],2015-05-19,4120000000000.0,['42'],4100000000000.0,대신정보통신(주)
3288606404,['특허법인 플러스'],['주식회사 에스지엠'],2021-12-15,4020000000000.0,['42'],,COLOMBO GOLF
5088104005,,['신영전기주식회사'],1980-04-11,4020000000000.0,['033'],4000000000000.0,신영전기주식회사 신영전기주식회사 SHINYEONG ELECTRIC CORPORATION
2138109921,['특허법인 신지'],['주식회사 코밴'],2012-04-19,4020000000000.0,['09'],4010000000000.0,LOVE CLICK
3018602242,['네이트특허법인'],['(주)유진테크시스템'],2015-01-31,4020000000000.0,['09'],,"주식회사 유진테크시스템 UJIN TECH SYSTEM CO., LTD."
2158709657,"['김준현', '서현', '민복기', '이재홍', '박종욱']",['화이트리퍼블릭 주식회사'],2014-05-20,4020000000000.0,['20'],4010000000000.0,WHITE REPUBLIC HOME
6398601643,"['안제성', '김한솔', '김세환', '김준식']",['주식회사 메이크잇'],2021-03-08,4020000000000.0,"['03', '05', '10', '29', '35', '42', '44']",,팜젠바이오 PharmGen Bio
3781005448,['오승건'],['주영산업주식회사'],1996-07-08,4020000000000.0,['047'],4000000000000.0,프리론 FREERON
4058701626,"['김한얼', '김국남']",['주식회사부림'],1992-04-30,4120000000000.0,['104'],4100000000000.0,부림 부림 BOOLIM
6938100979,,['알에프에이치아이씨 주식회사'],2018-06-08,4020000000000.0,['09'],4010000000000.0,
2758704694,['이준성'],['주식회사 바름파트너스'],2017-12-06,4020000000000.0,['37'],4010000000000.0,바름
2128103774,['전종학'],['주식회사 삼주유니콘'],2016-11-23,4020000000000.0,['10'],4010000000000.0,에어 풋 발란스 Air Foot Balance
4128103553,['허남정'],['동광건설 주식회사'],2007-02-22,4120000000000.0,['36'],4100000000000.0,VISHEIM VISHEIM
7684304304,['특허법인 신태양'],['(주)대성테크'],2016-11-09,4020000000000.0,['09'],4010000000000.0,dST
6398806253,"['유미특허법인', '송만호']",['주식회사 호성'],2001-05-22,4020000000000.0,"['07', '09', '11']",4010000000000.0,Greenchal
7158607119,['배정일'],['주식회사 한터글로벌'],2022-03-17,4020000000000.0,['38'],,
2177400915,,['주식회사 라온'],2019-09-18,4020000000000.0,['05'],,발렌시아
6788805861,['서평강'],['케일리웍스 주식회사'],2021-07-29,4020000000000.0,['41'],,Framing Studio
5048109983,['팬코리아특허법인'],['신세계건설(주)'],2019-10-07,4020000000000.0,['37'],4020000000000.0,빌리브 파크뷰
5088104103,['김홍석'],['주식회사 미르'],2019-07-02,4020000000000.0,['03'],,미르랑
6168102506,['한광수'],['주식회사 라인건설'],2009-01-02,4120000000000.0,['45'],4100000000000.0,남흥그룹 NAMHUNG
6898608802,['남상선'],['성진산업주식회사'],1990-10-12,4020000000000.0,['036'],4000000000000.0,Sung-Zin Office Partner
8688104941,['김영철'],['주식회사 금동'],1994-07-11,4020000000000.0,"['06', '19']",4000000000000.0,금동
3018108409,['배인삼'],"['주식회사포항상호신용금고', '이도희', '우리기획주식회사', '육일교통주식회사', '사회복지법인우리재단', '주식회사 일동건설']",1998-03-26,4120000000000.0,['36'],,우리그룹
4765604303,['문창화'],['대한공조주식회사'],1987-10-17,4020000000000.0,"['07', '11']",4000000000000.0,KCC
5138103373,['오주석'],['(주)아이티공간'],2017-08-23,4020000000000.0,['09'],4010000000000.0,EOAR
6098107167,['특허법인테헤란'],['대승종합건설 주식회사'],2022-05-17,4020000000000.0,['36'],,ESTIA
7308703183,,['(주)에스비소프트'],2012-05-22,4120000000000.0,['38'],4100000000000.0,left hand.tv
5060204997,,['주식회사제일'],2007-06-28,4020000000000.0,['25'],,바지나라
2138601086,"['정종옥', '진천웅']",['네오시스템즈(주)'],2019-11-13,4020000000000.0,['35'],4020000000000.0,화물 정보망 시스템 화물넷
6071906592,['특허법인세신'],['주식회사 삼영네트웍스'],2017-04-13,4020000000000.0,['25'],,THEPHYZ
6341004775,['허동진'],['주식회사 이루다'],2019-02-07,4020000000000.0,['10'],4020000000000.0,하이저아이
4638105989,"['권주영', '공우상']",['주식회사 디피앤스튜디오'],2021-01-26,4020000000000.0,['35'],4020000000000.0,SSID
5018102728,['이인식'],['(주)아이투씨'],2004-01-15,4020000000000.0,['24'],,MooiFeder
7288109101,['이버드특허법인'],['대방건설 주식회사'],2020-07-24,4020000000000.0,['37'],,D'MANSION
5021400066,"['박용순', '김희곤', '김인한']",['(주)제이에스테크'],2011-01-04,4020000000000.0,['09'],4010000000000.0,제이에스스타 Js sta
5058107518,"['신영무', '문용호', '김두식']",['대신네트웍스 주식회사'],2009-04-09,4020000000000.0,['09'],4010000000000.0,dsn
2148804557,['안영길'],['(주)세인시스'],2016-01-07,4020000000000.0,['09'],4010000000000.0,스마트 가드 SMART GUARD
2118808289,['노장오'],['(주)인페인터글로벌'],2012-06-05,4120000000000.0,['39'],,TRAMPING
3968809994,"['이화식', '서만규']",['대원산업개발(주)'],2002-10-01,4120000000000.0,['37'],4100000000000.0,respia
4268700023,['박영순'],"['우진전장 주식회사', '주식회사 우진상공', '주식회사 우진', '주식회사 우진기전']",2008-07-23,5120000000000.0,"['112', '42']",4100000000000.0,(주)우진정공 (주)우진정공
4278807999,['황보의'],['주식회사 인포플러스'],2022-02-09,4020000000000.0,['41'],,인포플러스뉴스
3758701204,['리앤목특허법인'],['주식회사 당근마켓'],2016-05-11,4120000000000.0,['35'],4100000000000.0,당근마켓
5068106825,,"['주식회사 가람정보기술', '주식회사 솔루션웍스', '주식회사 아트닉스']",2000-11-11,4020000000000.0,['09'],,Advision
8848800315,"['문경진', '안문환', '김경희', '신용해']",['(주) 메타'],2003-04-09,4020000000000.0,['21'],,깨비락 Kevi Lock
5031802327,['유미특허법인'],['에스케이텔레콤 주식회사'],2002-08-08,4020000000000.0,['09'],4010000000000.0,Pdnet
5408803256,['손은진'],['금동전기주식회사'],1987-04-08,4020000000000.0,['010'],,금동전기
2208100960,"['정태련', '조담', '정태련']",['한일산업 주식회사'],2004-06-10,4020000000000.0,['19'],4010000000000.0,SKID-pack
5608601744,['이용하'],"['주식회사 영신엠앤에이', '주식회사 영신종합건설', '김승수', '주식회사 정승개발', '주식회사 영신디엠', '김영학', '주식회사 현승건설']",2021-09-14,4020000000000.0,['37'],4020000000000.0,아우린
2118601463,['오세계'],['메가박스중앙 주식회사'],2014-09-29,4020000000000.0,['09'],,OPEN M COEX
8438601147,['민동식'],['주식회사 주영산업'],2020-11-17,4020000000000.0,['22'],,HYPER SLING
2208101909,['홍성표'],['인프라닉스 주식회사'],2013-04-02,4020000000000.0,['09'],4010000000000.0,SmartAgent
8258101426,['박정학'],['주식회사 엘앤제이테크'],2018-03-21,4020000000000.0,['09'],4010000000000.0,LnJ TECH
6020202374,['박상기'],['에스케이텔레콤 주식회사'],2006-06-08,4120000000000.0,['38'],4100000000000.0,T AUDIO
7208700663,['홍성표'],['세원이앤씨(주)'],2007-11-27,4020000000000.0,['07'],4010000000000.0,MCB
5298708211,['특허법인엠에이피에스'],['주식회사 다름인터내셔널'],2021-06-28,4020000000000.0,['35'],,크림의 명가
2148708825,['오영균'],['주식회사 제론헬스케어'],2013-06-14,4120000000000.0,['40'],4100000000000.0,앙팡캠
6218100018,['박용환'],['주식회사 케이씨'],1999-05-06,4020000000000.0,['12'],,윌슨월튼 W.W.I
2208804501,['특허법인대한'],['코오롱이앤씨 주식회사'],2021-05-14,4020000000000.0,['35'],,Neo-Built
2148101585,['특허법인 이노'],['주식회사 녹원씨엔아이'],2010-04-27,4120000000000.0,['42'],4100000000000.0,SUNMAP
8938102715,['이재춘'],['(주)기가텍'],2001-03-29,4020000000000.0,['09'],,G GIGATEC
4728101847,['유미특허법인'],['주식회사 이지시큐'],2019-11-08,4020000000000.0,['42'],,이지시큐
7858500129,['유미특허법인'],['에스케이 주식회사'],2011-08-17,4120000000000.0,['39'],,SK univers
4158106343,,['화성건설(주)'],2000-06-25,4120000000000.0,['37'],,HWA SUNG HS
2068105460,['특허법인다인'],['(주)해든브릿지'],2011-07-20,4120000000000.0,"['35', '38', '42']",4100000000000.0,HAEDEN BRIDGE
6108104226,"['김영수', '이장호', '박건우', '김태욱']",['주식회사 유에스티'],2001-06-01,4020000000000.0,['09'],4010000000000.0,시큐메라
8468800400,['김종국'],['주식회사 픽셀아이'],2016-06-02,4520000000000.0,['39'],4500000000000.0,KocKoc Travel Social Network Service
5338106089,['이원희'],"['주식회사 바론즈인터내셔널', '주식회사티에스개발', '주식회사 티에스푸드앤시스템', '주식회사 티에스센트릭', '주식회사 티에스건설', '대한제당 주식회사', '주식회사유피테크', '대진유니텍주식회사']",1995-04-26,4020000000000.0,"['03', '30', '31']",4000000000000.0,TS
2808100298,,['주식회사로완'],1993-01-11,4120000000000.0,['112'],,로완 ROWAN
5028103871,['배인삼'],['주식회사 서 한'],1994-08-29,4120000000000.0,['104'],,서한
2048600629,['특허법인남촌'],['휴네이처(주)'],2016-07-21,4120000000000.0,['35'],4100000000000.0,휴네이처
6768709721,['양재욱'],['디엘이앤씨 주식회사'],2021-03-05,4020000000000.0,['37'],,Leaders Garden
4458804443,['유종환'],['주식회사 블록젠'],2019-02-27,4020000000000.0,['09'],4020000000000.0,Donake
2143107068,"['문세환', '정태진']",['헵시바주식회사'],2009-04-06,4020000000000.0,['07'],4010000000000.0,WINDREX
2208102890,['곽덕영'],['주식회사 네오게임즈'],2002-11-05,4120000000000.0,['42'],,억만장자
4658605246,['조희원'],['금강종합건설(주)'],2006-02-06,4120000000000.0,['37'],,금강아미움 AAMIUM
3928708745,['김동진'],['주식회사 아보룩스'],2020-03-20,4020000000000.0,['28'],4020000000000.0,빠사몬 PASAMON
2158603920,['송수연'],['주식회사 이노룰스'],2020-09-15,4020000000000.0,['09'],4020000000000.0,InnoClaim
8693507824,['리앤목특허법인'],['주식회사 바른컴퍼니'],2015-12-09,4020000000000.0,['16'],4010000000000.0,Barunson.
8498802492,['특허법인한성'],['주식회사 딥픽셀'],2021-12-24,4020000000000.0,['09'],,StyleAR
4168101042,['문한성'],['주식회사 대한'],1999-07-27,4020000000000.0,"['16', '21', '24']",4000000000000.0,케이비젼 K VISION
2648100940,['리앤목특허법인'],['주식회사 브랜덤'],2014-01-24,4020000000000.0,['09'],,zzi:m
6092207807,['김덕태'],['성진산업주식회사'],1990-08-18,4020000000000.0,['016'],4000000000000.0,성진산업주식회사
4028101580,['안영길'],['동문건설 주식회사'],2016-07-14,4120000000000.0,['37'],4100000000000.0,맘스타워
2248101083,,['주식회사 디엔비소프트'],2021-03-04,4020000000000.0,"['29', '35', '38', '42']",,강력한우
2108109216,['특허법인유아이피'],['주식회사 파인트리환경산업'],2010-10-04,4120000000000.0,['37'],,PINE-SCAPES
7328106201,['김경화'],['주식회사 서원홀딩스'],2006-02-09,4120000000000.0,['35'],4100000000000.0,1000 하점
4022000075,['문경혜'],['(주)우진'],2016-09-13,4020000000000.0,['37'],4010000000000.0,KeyWaterSolutions
2618107988,"['김함곤', '안광석', '박영일']",['주식회사 파워풀엑스'],2018-04-20,4020000000000.0,"['03', '05']",4010000000000.0,풀엑스리커버리 fulx recovery
2933500676,['이수웅'],"['대림비앤코주식회사', '대림흥산 주식회사', '(주)삼일씨엔에스', '대림엔지니어링 주식회사', '대림통상 주식회사', '디엘모터스 주식회사', '디엘 주식회사']",1988-12-26,4020000000000.0,['046'],,대림 대림 DAELIM
3018101879,['류권홍'],['코넷시스 주식회사'],2002-02-06,4020000000000.0,['11'],,GREENFIELD
6538100917,['신무연'],['주식회사 슬릭코퍼레이션'],2021-04-22,4020000000000.0,['30'],,리브잇
2148708573,['최석원'],['(주) 아이티메이트'],2015-07-28,4120000000000.0,['37'],4100000000000.0,it
6208501019,['서원호'],['메가박스중앙 주식회사'],2006-07-25,4120000000000.0,['41'],4100000000000.0,메가티즌
4170604689,['박천배'],['주식회사 신세계'],1986-03-27,4020000000000.0,['032'],4000000000000.0,
7118601146,"['이상문', '박천도']",['디어젠 주식회사'],2020-04-07,4020000000000.0,"['09', '42', '44']",4020000000000.0,DEARGEN
7158604562,['윤경현'],['주식회사 디에스원'],2021-06-29,4020000000000.0,['35'],,암행어사 식
2170400172,['김영철'],['주식회사 우진'],2001-02-14,4020000000000.0,['30'],,Insam Bite
3808108770,['특허법인엠에이피에스'],['(주)팀더블유'],2020-09-23,4020000000000.0,['38'],,앤오더 NORDER
6168601505,['전상윤'],['에이원종합건설(주)'],2005-02-18,4120000000000.0,"['36', '37']",4100000000000.0,파란채
5888802719,['조석현'],['주식회사 모노랩스'],2020-09-02,4020000000000.0,['44'],,아이엠
2448104572,['박천배'],['주식회사 신세계'],1986-03-26,4020000000000.0,['028'],4000000000000.0,
4038608021,['유성원'],['보맵 주식회사'],2021-01-14,4020000000000.0,['36'],,BOMAPP
8538703625,['특허법인다나'],['(주) 에스테팜'],2018-09-11,4020000000000.0,['03'],4010000000000.0,큐티셀 QTCell
8878806215,['이승채'],"['모아건설주식회사', '주식회사모아주택산업']",1995-07-11,4120000000000.0,['112'],,모아건설(주)
6208100251,['특허법인 하나'],['주식회사 엔엑스테크놀로지'],2017-08-29,4020000000000.0,['42'],,ZENO
8338606098,['이원희'],"['대진유니텍주식회사', '주식회사 바론즈인터내셔널', '대한제당 주식회사', '주식회사 티에스푸드앤시스템', '주식회사 티에스센트릭', '주식회사유피테크', '주식회사 티에스건설', '주식회사티에스개발']",1995-04-26,4020000000000.0,['30'],4000000000000.0,TS
7288809715,['정태영'],['주식회사 하이업엔터테인먼트'],2021-07-02,4020000000000.0,['45'],,HIGH UP
8298101004,['유미특허법인'],['제이티비씨플러스 주식회사'],2022-01-24,4020000000000.0,['35'],,잇트 YEET
2068103702,['이만재'],['케이씨에이손해사정 주식회사'],2011-04-09,4120000000000.0,['36'],4100000000000.0,
2138601793,['구공호'],['주식회사 피봇'],2021-04-08,4020000000000.0,['35'],,APTONE
2910106288,,['주식회사 라온'],2017-09-01,4020000000000.0,"['01', '05']",4010000000000.0,알모스
7078800286,['정준모'],['주식회사 이레'],2011-05-03,4020000000000.0,['07'],4010000000000.0,이레
2210208900,"['최지연', '이명택', '정중원']",['(주)씨넷'],2020-06-30,4020000000000.0,['06'],4020000000000.0,CNET
7318601194,['이병균'],"['주식회사 모아', '김정애']",1999-09-10,4020000000000.0,['30'],4000000000000.0,피어나 PIUONA ピオナ
8618104065,['엄명용'],['주식회사 일박이일'],2020-05-28,4020000000000.0,['43'],4020000000000.0,올덴 OLDEN
8158706309,['송수연'],['(주)이타임테크'],2017-03-03,4020000000000.0,['35'],4010000000000.0,COMSIST
6978704517,,['광진개발 주식회사'],2008-10-31,5620000000000.0,['37'],,프라임 PRIME
2208107776,['유미특허법인'],['주식회사 파이진글로벌'],2018-12-18,4020000000000.0,['03'],4020000000000.0,지니코드28
4128104957,['최동만'],['남양건설(주)'],2018-07-31,4020000000000.0,['37'],4020000000000.0,NAMYANG
8468709535,,['주식회사 메타랩'],2021-08-07,4020000000000.0,"['03', '09', '25', '28']",,메타아트 METAART
2078105624,['황병도'],['디스크닥터 주식회사'],2001-11-14,4020000000000.0,['10'],,회춘 Disk Dr.
7478106349,['리앤목특허법인'],['스튜디오드래곤 주식회사'],2016-04-06,4120000000000.0,['35'],4100000000000.0,스튜디오드래곤 STUDIODRAGON
4518801169,"['김영철', '김 순 영']",['(주) 디비안'],2000-09-07,4120000000000.0,['35'],,디비안
5998105429,['배철우'],['주식회사 온누리아이코리아'],2019-09-18,4020000000000.0,['25'],4020000000000.0,더마밸런스 DermmaBalance
2068102255,['특허법인(유한) 대아'],['주식회사 지에스네트웍스'],2020-04-13,4020000000000.0,['39'],4020000000000.0,반값택배 CVSnet
3238701534,['옥창안'],['주식회사 에이브랩스'],2020-02-02,4020000000000.0,['35'],4020000000000.0,AIVE LABS
2118804067,['박지호'],['(주) 이트리얼'],2016-04-01,4020000000000.0,['03'],4010000000000.0,닥터스랩 플래티늄 호일 마스크 dR doctorslab Platinum Foil Mask
2158109953,['신관호'],['존슨콘트롤즈인터내셔널코리아 주식회사'],1994-08-08,4020000000000.0,['09'],4000000000000.0,동방전자산업주식회사
2788802442,['특허법인메이저'],['주식회사 와이낫미디어'],2019-04-12,4020000000000.0,['41'],4020000000000.0,노는 오빠
7618602917,['특허법인 아이스퀘어'],['주식회사 다온에프앤씨'],2014-12-15,4020000000000.0,['30'],,티비디너
4488808209,['유민규'],['주식회사 민팅'],2019-07-31,4020000000000.0,['29'],,연어할래요
2208105166,['손은진'],['주식회사더블유티씨'],1996-06-11,4020000000000.0,"['020', '19', '20', '31']",4000000000000.0,JUNCKERS
3208805044,['해움특허법인'],['주식회사 그린랩스'],2022-05-12,4020000000000.0,['09'],,
4218102620,['수안특허법인'],['주식회사 비지트'],2020-02-27,4020000000000.0,"['35', '42']",4020000000000.0,andregular
3808600898,,['주식회사 누리랩'],2017-05-11,4020000000000.0,['09'],4010000000000.0,nurilab
2118703736,['조현석'],['(주)필라넷'],2006-10-24,4020000000000.0,['09'],4010000000000.0,ArtFamily
7068100154,['이대선'],['유니텍 주식회사'],2011-03-15,4520000000000.0,"['07', '35']",,U UNITECH
7088109451,['최덕용'],['주식회사 다온종합건설'],2016-10-19,4020000000000.0,['37'],,다온가
8358606772,['김용주'],['주식회사 선우디앤씨'],2015-09-01,4020000000000.0,['10'],,양
4118104831,['김영철'],['주식회사뉴텍코리아'],1990-04-16,4020000000000.0,['039'],4000000000000.0,STAR-NOTE
2198109234,"['김희소', '김봉희']",['주식회사 창성인더스트리'],2005-12-09,4020000000000.0,['06'],4010000000000.0,화이어블루
8678809562,['박봉서'],['주식회사 트위니'],2021-11-08,4020000000000.0,"['12', '35', '42']",,TWINNY
