BusinessNum,PressName,NewsDate,NewsTitle,NewsContent,JstName,UrlLink
1558108173,중앙일보,2021-10-21,[국민의 기업] 공공의 이익·발전 기여한 활동가 발굴···‘사회혁신 체인지메이커’ 후보자 모집,,,
1148107034,조선에듀,2021-07-20,"(주)창의와탐구, 창립 23주년 비대면 창립기념식 개최",,,
1108107835,아주경제,2020-12-14,[무역 1조 달러 부활 전사들] 2021 수출 심장이 뛴다... 이들을 주목하라,,,
1238600895,오피니언뉴스,2018-12-08,"제55회 무역의 날, 금탑산업훈장에 (주)액트로 하동길 대표등 5명",,,
1318108329,인천일보,2022-01-18,"[인천일보 시민편집위원회] ""올해, 시민밀착형 보도 더 많이…국제적 마인드 추구했으면""",,,
1252503542,프레시안,2021-12-22,"브라질 노동당 뻬떼와 민주노동당…""나에게 물으라. 나는 민주노동당원이다""",,,
1588503056,FPN,2019-04-22,"[2019 Fire EXPO] 아성크린후로텍, 소방용합성수지배관 ‘CPVC’",,,
2648101118,아이티데일리,2016-01-14,"여성청결제 질경이, 연이은 놀라운 홈쇼핑 조기매진 론칭 후 매직넘버 13회 달..."," 여성청결제 전문기업 하우동천(대표 최원석,www.jilgyungyi.com)의 질경이가 14일 오전 9시 20분 NS홈쇼핑 긴급편성에서도 어제 방송에 이어 제품이 모두 소진되면서 론칭 이후 13번째 조기매진 깃발을 올렸다.
오늘 방송은 회사가 현재 보유하고 있는 여성청결제 제품 모두를 긴급하게 투입해 특별편성된 방송에 임했지만 방송 종료 전에 모든 제품이 완판됐다. 이로써 하우동천의 여성청결제 질경이는 새해 진행된 모든 홈쇼핑 방송에서 연속매진 사례를 만들게 되었으며, 2016년 4회 연속 매진 사례의 위업 기록도 함께 작성하게 됐다.
방송의 진행을 맡은 배우 송채환은 “매진 매진 매진 행렬을 이어가는 이유가 있다”며, “이 제품은 번호표 받고 줄을 서는” 제품이라 여성청결제 질경이의 인기를 전했다.
이번 방송은 홈쇼핑 골드타임 시간대인 오전 9시에 시청자를 찾으면서 여성청결제 질경이의 제품 판매속도와 인기가 매우 높다는 것을 방송사측이 인정한 것으로 여겨지고 있다. 쇼호스트도 방송 오프닝 멘트로 “이 시간은 한주간의 상품 중에 가장 핫(hot) 상품이 들어오는 시간대인데 이번 주는 질경이다”라며, 질경이에 대한 소비자의 높은 관심을 알렸다. 또 진행자는 “지금 NS톡으로 방송을 기다렸다고 (메시지)보내주시는 분들이 많다”고 전하고, “요즘 질경이가 난리가 났다”라며 시청자들이 주목해야 하는 방송임을 강조했다.
오늘 방송에서도 계속해서 걸려오는 구매 문의 전화를 상담원들이 모두 감당하기 힘들어하는 상황이 발생해 자동주문 전화를 통한 구입을 진행자가 추천할 정도로 소비자의 뜨거운 인기를 이끌어 냈다. 질경이는 홈쇼핑 방송 중 매진 임박 고지 방송을 통해 소비자들이 서둘러 구매해야 하는 상황이 연출됐으며, 소비자들은 방송이 종료된 이후에도 폭발적인 주문 전화를 계속 걸어와 해당 문의를 하우동천 고객센터로 돌리는 사태까지 벌어졌다.
하우동천의 여성청결제 질경이는 지난해 NS홈쇼핑 바디케어 부문 1위에 올라서며 시청자들의 큰 사랑을 받았다. 홈쇼핑 히트상품으로 꼽히는 질경이는 베스트셀러로 자리매김하고 있으며, 최고의 여성 토털케어 솔루션으로써 소비자 사이에서 지속적인 인기를 끌고 있는 스테디셀러다.
홈쇼핑 론칭 이후 급격한 판매율 상승으로 현재 50만개를 돌파한 여성청결제 질경이는 관련 제품 중 독보적인 판매율을 자랑하고 있으며, 여성의 민감부위 고민 해결사로써 많은 여성들의 삶의 질적인 향상에 도움을 주는 제품으로 ‘국민 여성청결제’로 각광을 받고 있다.
수직적인 판매율 증가세를 보이고 있는 질경이는 출시 이후 매년 200% 넘는 판매율 신장을 기록 중에 있으며, 현재 재구매율은 66%로 10명의 고객 중 약 7명이 다시 구매의사를 밝히고 있는 제품이다. 특히 고객들의 사용후기를 담은 ‘리얼후기’는 이미 5,700건을 돌파했으며, 단순히 한 줄 감상평을 남기는 수준이 아닌 진솔한 내용의 편지 글 길이의 후기들이 대부분으로 기존 제품과는 확연히 다른 제품 신뢰도를 보여주고 있다.
2015 대한민국 뷰티산업대상 여성청결제 부문에서 수상을 거머쥔 질경이는 탁월한 제품 기능성을 공신력 있는 여러 기관에서 인정받고 있어 소비자들이 믿고 찾는 제품이다. 질경이는 각종 인체적용시험에서 피부보습, 피부탄력, 피부톤 개선효과를 인정받고 있다. 또 민감부위에 악취를 유발하는 암모니아와 트리메틸아민을 98%이상 제거한다는 시험 성적을 보유 중 이다. 때문에 여성청결제 질경이는 가려움, 건조함, 냄새, 분비물, 찝찝함 등 여성들의 말 못할 고민을 속 시원하게 해결해줘 10대 이상의 모든 여성들의 많은 문의를 받고 있다.
여성청결제 질경이 개발자인 하우동천 최원석 대표는 “제품에 담긴 기술력을 사용자인 여성들이 경험적으로 인정하기 때문에 새해 진행된 모든 방송에서 조기매진을 달성할 수 있었다”며, “하우동천은 여성청결제 전문 기업으로써 앞으로도 여성의 건강을 책임지는 경영가치를 실현해 나갈 방침”이라 밝혔다.
한편, 여성청결제 전문기업 하우동천은 여성 건강 관련 특허로 기술력을 인정 받은 기업이다. 질염은 여성의 75%가 한번쯤 겪는 흔한 질환이며 질이완증은 출산 후에, 질건조증은 폐경기 이후에 많은 여성들이 호소하는 증상이다. 이런 점에서 하우동천은 ‘질염 예방 및 치료용 조성물’ 세계 6개국 글로벌 특허와 ‘질이완증 및 질건조증 예방 및 치료용 약학 조성물’ 특허를 보유하고 있어 더욱 더 주목 받고 있다.
하우동천은 이러한 기술력을 바탕으로 최근 의약품사업부가 개발 중인 질정용 질염치료제의 임상2상 시험 계획을 식품의약품안전처로부터 승인 받았다. 바이오의약산업 사업화지원사업 대상자 선정에 이어 기술보증기금을 비롯하여 네오플럭스㈜, ㈜DS벤처스, BNH인베스트먼트(유) 3곳의 기관투자자로부터 40억 투자 유치를 확정하면서 그 잠재력을 인정 받았다. 지난달 29일에는 코넥스 상장식과 함께 매매거래를 시작했다.
하우동천은 현재 질경이 숍인숍 판매점을 모집 중이다. 자세한 내용은 홈페이지 공지사항을 확인하거나 본사에 문의(1833-5702)하면 된다.
 ",,
1018209933,비즈니스포스트,2021-08-13,[Who Is ?] 조욱제 유한양행 대표이사 사장,"전체
활동공과
비전과 과제
평가/사건사고
경력/학력/가족
어록
▲ 조욱제 유한양행 대표이사 사장.

◆ 생애

조욱제는 유한양행 대표이사 사장이다.

1955년 1월2일 태어나 경남 마산고등학교와 고려대학교 농화학과를 졸업했다.

이정희 전 대표이사 사장의 뒤를 이어 대표이사 사장에 선임됐다.

임기는 2024년 3월까지인데 유한양행 대표이사는 한 번의 연임이 가능하기 때문에 큰 문제가 없다면 2027년 3월까지 6년 동안 유한양행 경영을 총괄할 것으로 예상된다.

유한양행에 입사해 영업부에서만 30년 동안 근무한 영업과 마케팅 전문가다. 

2026년 글로벌 50대 제약사에 오르겠다는 목표에 도전하고 있다.

이를 위해 비소세포 폐암 치료제로 개발한 신약 렉라자를 국내시장에 안착시키면서 렉라자의 뒤를 이을 신약 개발에 힘쓰고 있다. 

◆ 경영활동의 공과

△프로바이오틱스 시장 본격 진출
유한양행은 2021년 7월10일 마이크로바이옴 기술이 탑재된 프로바이오틱스 브랜드 와이즈바이옴 제품 4종을 출시했다.

와이즈바이옴을 3년 안에 1천억 원 브랜드로 키운다는 목표를 세웠다.

프로바이오틱스는 장내 균총(세균 덩어리)을 강화하는 생균제이다. 이를 섭취하면 장 건강, 콜레스테롤 감소, 면역력 강화 등에 도움이 된다.

유한양행은 앞서 국내 여성 질건강 유산균 브랜드 엘레나 등을 선보이며 프로바이오틱스시장 진출을 본격화하고 있다.

2026년 창립 100주년을 앞두고 글로벌 50대 제약사 도약을 목표로 다양한 신사업을 추진하고 있는데 프로바이오틱스사업도 성장동력으로 바라보고 있다.

한국건강기능식품협회에 따르면 국내 프로바이오틱스시장 규모는 2020년 8856억 원 수준이다. 2019년보다 19.4% 커졌는데 2021년에는 1조 원 이상으로 성장할 것으로 전망된다.
▲ 유한양행 실적.
△먹는 비소세포 폐암 치료제 렉라자 처방 개시
비소세포 폐암 치료제 렉라자의 국내 처방이 2021년 7월1일부터 시작됐다.

앞서 보건복지부 산하 건강보험정책심의위원회는 2021년 6월25일 유한양행의 렉라자에 건강보험 급여을 적용하기로 최종 결정했다. 

폐암의 종류는 암세포의 크기와 형태를 기준으로 비소세포(非小細胞) 폐암과 소세포(小細胞) 폐암으로 구분된다. 비소세포 폐암은 폐암 가운데 80~85%를 차지한다. 

렉라자는 건강보험 급여를 적용받기 전에는 연간 투약 비용이 약 7550만 원가량에 이르렀는데 이번 건강보험 급여 적용으로 인해 환자들은 연간 375만 원만 부담하면 된다.

실제 렉라자가 건강보험에 급여목록에 등재된 이후 종합병원에 빠르게 등록되고 있다.

삼성서울병원은 약사심의위원회를 통해 렉라자를 신규의약품으로  등록했으며 다른 종합병원에서도 렉라자 등록을 서두르는 것으로 알려졌다.

렉라자의 보험급여 약값은 1정당 6만8964원이다.

렉라자는 경쟁약물로 꼽히는 아스트라제네카의 타그리소에 견줘 가격 경쟁력에서 앞서게 돼 국내시장에서 처방이 확대될 것으로 예상된다.

타그리소의 1정당 가격은 21만7782원에 이른다.

의약품 시장조사기관 아이큐비아에 따르면 타그리소의 2020년 한국 매출은 1065억 원 수준이다.

△2021년 2분기 매출 증가
유한양행은 2021년 2분기 연결기준 매출 4333억 원, 영업이익 234억 원, 순이익 332억 원을 거뒀다.

2020년 2분기보다 매출은 4.3% 성장한 반면 영업이익와 순이익은 각각 34.3%, 3.2% 감소했다.

2020년 2분기에는 다국적제약사 얀센으로부터 기술수출수수료(마일스톤) 400억 원을 수령한 것과 비교해 2021년 2분기에는 기술수출수수료 수입이 크게 감소했기 때문에 영업이익도 함께 줄었다.

기술수출수수료는 감소했지만 주력사업인 의약품사업은 호조를 보였다.

별도기준으로 2021년 2분기 전문의약품(ETC)과 일반의약품(OTC) 매출은 2020년 2분기보다 각각 7.8%, 15.2% 증가했다.

△반려동물 의약품시장 진출
유한양행은 2021년 5월11일 반려견 인지기능장해증후군(치매) 치료제 제다큐어를 출시했다.

제다큐어는 국내기업 지엔티파마가 개발한 동물용 의약품으로 2021년 2월 농림축산검역본부로부터 품목허가를 받았다.

유한양행은 앞으로도 반려동물용 의약품, 먹거리, 다양한 헬스케어 제품들을 출시한다는 계획을 세웠다.

반려동물 헬스케어사업도 회사의 성장동력이 될 수 있을 것으로 기대하고 있다.

유한양행은 ""사람과 동물, 생태계의 동반 건강을 의미하는 '원 헬스(One Health)'에 기여할 수 있는 경영활동을 고심해 왔다""며 ""그 첫 번째 결과물이 바로 이번에 출시되는 반려견 치매 치료제 제다큐어다""고 말했다.

△평사원으로 입사해 유한양행 대표이사 사장에 올라
조욱제는 2021년 3월19일 제98기 정기 주주총회에서 이정희 전 유한양행 대표이사 사장의 뒤를 이어 22대 유한양행 대표이사 사장에 올랐다.

1987년에 유한양행에 입사한 지 34년 만이다. 임기는 2024년 3월까지로 3년이며 한 번 연임할 수 있다.

유한양행은 1926년 창업자 유일한 전 회장이 설립했는데 유 전 회장이 1969년에 열린 주주총회에서 당시 조권순 전무에게 경영권을 넘겨준 이후 평사원 출신 부사장을 대표이사로 선임하며 전문경영인체제를 확고히 다졌다.

조욱제는 주주총회 인사말을 통해 ""제가 오랜 세월 몸 담은 유한양행의 전문경영인으로 선임되어 막중한 사명감과 책임감을 느낀다""며 ""앞으로 모든 임직원들과 함께 모든 역량을 집중해 글로벌 경쟁력을 갖춘 회사로 발전하기 위해 최선의 노력을 다하겠다""고 말했다.

△유한양행이 걸어온 길
유한양행은 유일한 박사가 1926년에 창립했다

국내 제약사 가운데 처음으로 1962년에 주식시장에 상장했고 1969년부터 전문경영인체제를 확립했다.

주요 제품으로는 일반의약품(OTC)에 소염진통제 안티푸라민, 비타민제 삐콤씨, 알레르기 치료제 지르텍 등이 있다.

조욱제의 전임자인 이정희 유한양행 대표이사 사장은 2015년부터 개방형 혁신(오픈 이노베이션) 전략을 세우고 연구개발(R&D)투자를 확대하며 신약 연구개발 역량을 강화했다.

이정희 사장 재임기간 유한양행의 연구개발비는 2016년 865억 원에서 2020년 2226억 원으로 157.3% 늘었다.

연구개발비 투자를 늘리며 보유하고 있는 신약 후보물질도 2015년 14개에서 2021년 2분기 말 기준 30개로 대폭 증가했다. 개량신약 후보물질도 18개에 이른다.

국내 31호 신약에 이름을 올린 렉라자도 개방형 혁신 전략에 따라 외부에서 도입해 유한양행이 연구개발한 것이다.

유한양행은 2015년 국내 바이오기업 오스코텍으로부터 렉라자를 도입했으며 2018년 다국적 제약사 얀센에 1억2550만 달러(1조4천억 원)에 기술수출했다.

이런 신약 연구개발 전략에 힘입어 2020년에만 유한양행이 거둔 신약 후보물질의 기술수출료 수익은 1556억 원에 이른다.

유한양행의 지분 보유현황을 살펴보면 2020년 12월 말 기준으로 재단법인 유한재단이 15.66%, 국민연금공단이 11.82%, 유한양행이 보유한 자사발행주식(자사주) 8.5%, 학교법인 유한학원이 7.68%를 보유하고 있다.

소액주주는 전체 주식의 52.55%를 들고 있다.
   
◆ 비전과 과제
▲ 조욱제 유한양행 업무총괄 부사장(맨 왼쪽)이 2020년 10월16일 서울시 중구 소공동 조선호텔 바이올렛룸에서 열린 제53회 유한의학상 시상식을 마친 뒤 수상자들과 기념촬영을 하고있다. <유한양행>
조욱제는 국내 신약 31호 신약 비소세포 폐암 치료제 렉라자를 국내시장에 안착시켜야 하는 과제를 안고 있다.

조욱제는 유한양행 영업부에서만 30년 동안 근무한 '영업 및 마케팅 전문가'로 이 능력을 살려 렉라자의 매출 확대에 공을 들일 것으로 전망된다.

렉라자의 보험급여는 1정에 6만8964원으로 결정됐는데 경쟁 치료제인 타그리소(21만7782원)와 비교해 가격 경쟁력에서 앞서게 된 만큼 조욱제의 영업능력이 더욱 중요해졌다.

여기에 임상3상 결과를 제출하는 조건으로 식품의약품안전처로부터 렉라자에 품목허가를 받아낸 만큼 임상3상을 성공적으로 이끌어야 한다.

'제2의 렉라자'를 발굴해 신약 개발 성과를 이어가야 한다.

조욱제도 이정희 전임 사장처럼 개방형 혁신(오픈 이노베이션) 전략을 통해 새로운 신약 후보물질을 확보하고 개발에 속도를 낼 것으로 예상된다.

조욱제는 2021년 6월 한 언론 인터뷰에서 ""될성부른 바이오벤처에 지분투자도 하고 이들이 보유한 신약 후보물질도 도입하며 현재 유한양행이 보유한 혁신 신약 후보물질은 30개에 이른다""고 말했다.

렉라자의 뒤를 이을 신약 후보물질로는 알레르기 치료제 후보물질 YH35324, 2019년 베링거인겔하임에 기술수출한 비알코올성 지방간염(NASH) 치료제 후보물질 YH25724, 자체개발한 비만치료제 후보물질 YH34160, 성균관대학교와 공동연구하고 있는 중추신경계(CNS) 치료제 후보물질 등이 꼽힌다.

2026년 유한양행을 글로벌 50대 제약사로 도약한다는 계획도 세웠다.

매출 기준 유한양행은 세계 100위권 제약사인데 2026년에는 매출 4조 원을 올려 글로벌 50대 제약사에 진입할 수 있을 것으로 기대하고 있다.

2019년 기준 인도 제약사 오로빈도파마가 매출 3조1천억 원을 거두며 세계 50위 제약사에 이름을 올렸다.

조욱제는 2024년에 영업이익 8천억 원을 올리는 것을 목표로 세웠다.

◆ 평가
▲ 조욱제 유한양행 경영관리본부장 부사장(맨 왼쪽)이 2019년 11월8일 서울시 송파구 잠실동 롯데호텔에서 열린 제41회 유한결핵및호흡기학술상 시상식 이후 수상자들과 기념촬영을 하고 있다. <유한양행>
조욱제는 유한양행 영업부에서만 30년 동안 근무한 '영업 및 마케팅 전문가'로 평가받는다.

조욱제는 다국적제약사 길리어드사이언스가 기술력 하나로 창업 30년 만에 세계 10위권 제약사가 됐다고 평가하며 길리어드사이언스를 벤치마킹해 유한양행의 신약 연구개발(R&D)역량을 강화하는 데 초점을 맞추고 있다.

유한양행은 2020년 연구개발비로 2227억 원을 투자했는데 조욱제는 2021년에는 20%가량 더 늘리는 것을 목표로 세웠다.

인재 투자에도 관심이 크다.

조욱제는 유한양행을 임직원들이 자발적으로 일하는 기업으로 만들기 위해 인재를 공정하게 평가하겠다고 밝혔다.

성과에 따른 보너스 지급 차등폭을 넓히고 휴가시스템도 바꿔 열심히 일한 직원에게 1달에 1~2일 눈치보지 않고 쉴 수 있는 '리프레시 데이'를 도입한다는 방안을 구상하고 있다.

◆ 사건사고

△영업사원 특근수당 지급 논란
유한양행은 이정희 전임 대표 시절인 2018년 11월 야간과 휴일수당 지급을 둘러싼 논란으로 정부의 근로감독을 받았다.

2018년 7월부터 300인 이상 기업들을 대상으로 주 최대 52시간 근무제가 도입된 뒤 영업직군의 직원들 가운데 일부가 달라진 근무시간으로 다소 수당이 적어지면서 불만을 터트렸기 때문이다.

고용노동부 서울지방고용노동청 관악지청이 유한양행을 근로감독한 결과 심포지엄 및 설명회 참석 관련 야근수당, 휴일수당은 직원들이 청구했을 때 수령하게끔 제도적으로 규정돼 있어 법적 문제점이 없다.

다만 관악지청은 규정과 관계없이 실제 인사부서에 수당을 청구해 받는 사례가 유한양행에 정착이 안 돼 있어 청원이 들어온 것 같다며 사측이 내부적으로 야간 및 휴일수당 지급실태를 자체 확인할 것을 권고했다.

◆ 경력

1987년 5월 유한양행에 입사했다.

2006년부터 유한양행 약품사업본부 병원지점장 이사로 일했다.

2009년 유한양행 ETC(전문의약품)영업1부장 상무에 올랐다.

2014년부터 유한양행 약품사업본부 마케팅담당임원 전무를 지냈다.

2015년 3월부터 유한양행 약품사업본부장 전무이사를 맡았다.

2017년 3월부터 유한양행 약품사업본부장 부사장에 올랐다.

2019년 4월부터 유한양행 경영관리본부장 부사장을 지냈다.

2020년 7월부터 유한양행 업무총괄 부사장으로 일했다.

2021년 3월 유한양행 대표이사 사장에 올랐다.

◆ 학력

1975년 마산고등학교를 졸업했다.

1982년 9월 고려대학교 농화학과를 졸업했다.

2011년 연세대학교 보건대학원 최고위과정을 수료했다.

2016년 8월 서울대학교 최고경영자과정(AMP)을 마쳤다.

◆ 가족관계

◆ 상훈

◆ 기타

조욱제는 2021년 3월말 기준 유한양행 주식 1만5797주를 보유하고 있다. 2021년 8월6일 종가기준 10억 원 규모다.

◆ 어록
▲ 조욱제 유한양행 대표이사 사장이 2021년 3월19일 서울시 동작구 대방동에서 열린 정기 주주총회에서 신임 대표이사 사장에 오른 뒤 인사말을 하고 있다. <유한양행>
""지난 3월 주주총회 때 창사 이후 최초로 대표이사와 이사회 의장을 분리해 ESG(환경, 사회, 지배구조)경영 강화에 나섰다. 경영활동에 관한 이사회 의결을 맡는 의장과 집행을 담당하는 대표이사를 분리해 투명경영에 힘쓸 것이다."" (2021/06/30, 매일경제 인터뷰에서)

""의료기기시장도 들여다보고 있다. 환자가 당뇨, 혈압 등 각종 수치를 집에서 측정할 수 있는 개인용 의료기기와 디지털 헬스케어에 초점을 맞추고 있다. 바이오벤처들이 개발한 신약 후보물질 시약을 대행 생산하는 사업도 준비하고 있다. 기존 사업을 고도화하고 신사업을 키우면 인수합병(M&A)하지 않고도 몸집을 5년 내 2배 이상 불릴 수 있다고 본다."" (2021/06/30, 매일경제 인터뷰에서)

""유한 100년사 창조를 불과 5년 앞둔 지금 국내 1위 제약사를 넘어 글로벌 50대 제약사가 되겠다는 목표로 힘차게 나아가야 한다. 하반기 출시를 앞두고 있는 비소세포폐암 치료제 렉라자를 국내시장에 안정적으로 성공시키고 글로벌 임상을 차질없이 진행해 글로벌 블록버스터 신약으로 육성하겠다."" (2021/06/18, 창립 95주년 기념행사에서)

""제다큐어는 인지기능장애로 고통받는 반려견과 보호자의 반려생활 질을 높여줄 혁신적인 신약이다. 향후 반려견 인지기능장애증후군에 대한 올바른 인식을 반려인들과 수의학계에 전달하기 위해 다양한 마케팅 활동을 전개할 것이다."" (2021/05/11, 반려견 인지기능장해증후군 치료제 제다큐어를 출시하면서)

""사람이 가장 중요하다. 인재를 많이 모아야 한다. 자문단을 만들어 직원 교육을 강화하는 등 인재에 투자를 아끼지 않겠다. 많은 투자를 통해 좋은 사람들이 모이고 일이 잘 돼서 즐거운 마음으로 빨리 출근해서 일하고 싶은 회사를 만들고 싶다."" (2021/05/06, 아시아경제 인터뷰에서)

""오랜 세월 몸담은 유한양행의 전문경영인으로 선임돼 막중한 사명감과 책임감을 느낀다. 앞으로 모든 임직원들과 함께 역량을 모아 글로벌 경쟁력을 갖춘 회사로 발전하기 위해 최선의 노력을 다하겠다."" (2021/03/19, 제98기 정기 주주총회에서 사내이사로 선임되면서)































































































































































































<저작권자 © 비즈니스포스트 무단전재 및 재배포금지>
최영찬 기자의 다른기사보기",,
4118800210,뉴스웨이,2021-01-08,"[공시]SK건설, 에스케이티엔에스(주) 보유주식 전량 처분","SK건설은 에스케이티엔에스 발행 보통주 160만주를 알케미스트캐피탈파트너스코리아에 처분하기로 했다고 8일 공시했다.

처분가액은 2900억원으로 이는 자산총액의 6.42%에 해당한다.

사측은 처분목적에 대해 “친환경/ 신에너지 중심 포트폴리오 전환”이라고 설명했다.

서승범 기자 seo6100@",,
1098103751,전기신문,2021-05-27,"이윤철 울산상공회의소 회장, 전기인 출신 상의회장…“에너지 전환 시대 역할 막중”",,,
